Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Cognitive Behavioural Therapy (CBT),Christine Wilding,"THE BESTSELLING GUIDE TO CHANGING YOUR LIFE WITH CBT Cognitive Behavioural Therapy (CBT) is a self-help technique that has worked for millions and can work for you! It is regularly prescribed as a treatment for illnesses like depression, and recommended by healthcare professionals in dealing with issues from anxiety and eating disorders to stress and anger management. This bestselling, practical primer shows you how you can apply CBT techniques in your life and focus on using altered patterns of thinking to achieve goals and overcome problems. It explains what CBT is, how you can use it, and provides detailed examples that show you how to be more assertive, raise your self-esteem, and transform your mentality - becoming happier and more positive in the process. Now fully updated to cover the growth of third-wave approaches to behavioural therapy, including mindfulness, the new edition of this classic book will help you turn your life around. ABOUT THE SERIES People have been learning with Teach Yourself since 1938. With a vast range of practical how-to guides covering language learning, lifestyle, hobbies, business, psychology, and self-help, there's a Teach Yourself book for everything you want to do. Join more than 60 million people who have reached their goals with Teach Yourself, and never stop learning.",Psychology,2015-09-10,226,en,No rating,http://books.google.co.in/books?id=-0QXCAAAQBAJ&dq=self+help&hl=&cd=315&source=gbs_api,http://books.google.com/books/content?id=-0QXCAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Unwrap the Universal Power the Real Voyage,Sima Mor,"This book contains simple secrets for helping you uncover common challenges you face in everyday life, and help you to discover your own true self. It's easy to read and simple to use. You can read this book in the traditional way. Just go through from start to finish, and see how you feel. The content inside this book is purposefully layered, meaning you'll discover more each time you read it. If you can read it a couple of times in the first week, and aim for at least once a month thereafter. It serves as a beautiful reminder of how elegantly simple and effortless life can really be.",Uncategorized,2020-11-11,148,en,No rating,http://books.google.co.in/books?id=iucKzgEACAAJ&dq=self+help&hl=&cd=316&source=gbs_api,http://books.google.com/books/content?id=iucKzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Overcoming Panic and Agoraphobia,"Derrick Silove, Vijaya Manicavasagar",The immensely popular international market leader of self-help titles based on the Cognitive Behavioral Therapy (CBT) Model.,Agoraphobia,2009,211,en,No rating,http://books.google.co.in/books?id=TtQ2OgAACAAJ&dq=self+help&hl=&cd=317&source=gbs_api,http://books.google.com/books/content?id=TtQ2OgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Self Analysis,La Fayette Ron Hubbard,No description available,Dianetics,1983,242,en,No rating,http://books.google.co.in/books?id=sBKFNAEACAAJ&dq=self+help&hl=&cd=318&source=gbs_api,No thumbnail available
Self Help,Celeste Nolan,"Some of the tips in the book may be spot on to help you increase your productivity and accomplish more work during the day. You may find many tips that could help. Instead of trying to use all of the tips at once it is recommended to try one or two for a couple of days and see if the tip can become a good habit. You may find other tips will work better for you. With a choice of one hundred tips, you are bound to find several that work. Some tips may not be relevant, but they may come in handy in other areas of your life. You want good productivity in your work but you will also want it in your personal life. Good productivity will help with household tasks and projects as well as your job. Here Is A Preview Of What You'll Learn... - What are the Things that are Killing your Productivity - How will your Life Change with Increased Productivity - Tips for Improving your Productivity at Work - Tips for Improving your Productivity at School - Tips for Improving your Productivity around the House - Is Too Much Productivity Bad for you - Much, much more! Time is the greatest free asset you can ever have and once it goes, you can never retrieve it. Perhaps you have a problem with managing your time well, something that is affecting your productivity. If that's the case, I know you are reading this because you are tired; tired of missing opportunities and not being able to do the stuff that you really want to do because you just cannot use your time efficiently.",Self-Help,2020-04-20,200,en,No rating,http://books.google.co.in/books?id=ZgR_zQEACAAJ&dq=self+help&hl=&cd=319&source=gbs_api,http://books.google.com/books/content?id=ZgR_zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
How to Beat Worry,Liz Kell,"This book will help you to both understand your worry and learn techniques so that you can feel less anxious. Written in a friendly, engaging (and jargon-free!) style, this self-help guide encourages interactive reading through tables, illustrations and worksheets. It also has some handy top tips on how to deal with any setbacks along the way. Case studies illustrate the use of the therapy and demonstrate how you can cope with generalised anxiety disorder. The How to Beat series of books has emerged from recent, revolutionary healthcare service innovations which have made effective psychological treatments available to more people than ever before. The books are designed to allow those who experience common mental health problems to either help themselves to recover or get the best possible benefit out of their contact with health professionals. They contain easy to understand treatments drawn from cognitive behavioural therapy (CBT) which is recommended by the scientific evidence. They are written by authors with considerable experience in the field of CBT training, research and clinical practice.",Self-Help,2025-03-06,0,en,No rating,http://books.google.co.in/books?id=Ba8LEQAAQBAJ&dq=self+help&hl=&cd=320&source=gbs_api,http://books.google.com/books/content?id=Ba8LEQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Creative Methods in Schema Therapy,Gillian Heath,"""Creative Methods captures current trends and developments in Schema Therapy in rich clinical detail, with a vividness that inspires and equips the reader to integrate these new ways of working directly into their practice. It begins with creative adaptations to assessment and formulation, including the integration of body methods to promote engagement and to bring about early emotional change. Other chapters introduce innovative methods to lift a formulation off the page and it goes on to bring to life new developments across all aspects of the ST change repertoire including limited reparenting, imagery, trauma processing, chair work, the therapy relationship, empathic confrontation and endings. For the specialist, there are chapters on working with forensic modes, eating disorders and couples work. Finally, the book includes chapters on the integration of key principles and techniques from Cognitive Behavioural Therapy, Emotion Focused Therapy and Compassionate Mind work into a core schema model. The book will appeal not only to full-fledged schema therapists but also junior therapists and therapists from other modalities willing to enhance their ways of working""--",Psychology,2020,332,en,No rating,http://books.google.co.in/books?id=Na95zQEACAAJ&dq=self+help&hl=&cd=321&source=gbs_api,http://books.google.com/books/content?id=Na95zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Overcoming Perfectionism,"Roz Shafran, Sarah Egan, Tracey Wade","How to break the vicious circle of 'never good enough' Perfectionism can be healthy but when it becomes unhealthy and turns into 'clinical perfectionism' (sometimes referred to as 'dysfunctional perfectionism') is can cause serious problems. It is associated with different mental health problems, including depression, anxiety, eating disorders and chronic fatigue syndrome. Those suffering from clinical perfectionism tend to judge themselves predominantly in terms of the pursuit and attainment of personally demanding standards and often feel unable to be flexible and change their goals, despite the significant negative impact that the pursuit of perfectionism may have on their quality of life. Includes: - Description of Clinical Perfectionism - Clinical Perfectionism and depression, anxiety, eating disorders, chronic fatigue - Identifying the problem and monitoring - Overcoming perfectionism - step-by-step self-help course based on CBT principles - Avoiding relapse - Case studies - Other treatments - an overview",Psychology,2010-04-29,241,en,No rating,http://books.google.co.in/books?id=Q6SeBAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=326&source=gbs_api,http://books.google.com/books/content?id=Q6SeBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Building Confidence and Self-Esteem,Onyeka Ogugbue,"Welcome to Confidence and Self-Esteem Development, a transformational piece that will transform your inner strength and improve your self-confidence and self-esteem. In this Book, we will explore the depth of self-confidence and self-esteem, understand their meaning, recognize their important role in personal development, and guide the path to long-term personal development. This book is designed as practical advice to help you increase your confidence and self-esteem. Each chapter is designed to address an aspect of your personal development, providing insights, exercises, and effective strategies. From understanding the psychological foundations of self-esteem to developing positive habits that increase self-esteem, each chapter offers well-designed ways to change your mindset and help you succeed in everything in your life. When you look at these pages, you will find not only guidance but also the path to self-discovery and growth. Whether you want to overcome your self-doubts, set and achieve important goals, or improve your interpersonal skills, Confidence and Self-Esteem Development can support you. Take this opportunity for personal transformation and let's begin the journey of empowerment together. Thank you for starting this journey of transformation through Faith Development and Self-Esteem. ""May your path be filled with growth, self-discovery, and unwavering belief in your abilities.",Uncategorized,2023-12-19,0,en,No rating,http://books.google.co.in/books?id=ubJi0AEACAAJ&dq=self+help&hl=&cd=327&source=gbs_api,http://books.google.com/books/content?id=ubJi0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
WOMEN EMPOWERMENT THROUGH SELF-HELP GROUPS,Dr.  A. Ramalingaiah and Dr. M. Muninarayanappa,"The efforts made by the Indian development planners during the past decades are commendable in reducing poverty and other dimensions of human development. However, a number of tasks remain unfinished. Abject poverty is still a stark reality for millions of Indians. Also, wide gaps in human development among states, districts and social groups exist. There is an urgent need for more concerted efforts to achieve greater social and gender equality. Women in India are victims of a multiple socio-economic and cultural factors. They are an integral part of every economy. All round development and harmonious growth of a nation would be possible only when women are considered as equal partners in progress with men. Emancipation of women is a pre-requisite for a NATION'S ECONOMIC development and social upliftment. Poverty is the main obstacle for the improvement of the women. The role of women and the need to empower them are central to human DEVELOPMENT programs including poverty alleviation.",Art,2023-03-28,230,en,No rating,http://books.google.co.in/books?id=JxS2EAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=328&source=gbs_api,http://books.google.com/books/content?id=JxS2EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The CFIDS/Fibromyalgia Toolkit,Bruce F. Campbell,"This book offers hope to the 4 million Americans coping with CFIDS (Chronic Fatigue and Immune Dysfunction Syndrome) and fibromyalgia. Even though there is no cure for either illness, there are many things you can do to take charge of your condition and your life. This manual for personal change offers a framework to help you understand your illness better, as well as many practical tools you can use to control symptoms and create a more stable life. The approach is based on the belief that you can change the effects of your illness and perhaps its course through your efforts. Learn how to: -live within your energy envelope -pace yourself to control the ""chronic illness roller coaster"" -set realistic short-term goals -reduce stress -manage emotions -improve relationships -minimize relapses Using the strategies outlined in the book, you can create an individualized self-help program for managing your illness. This book is the official text of the CFIDS/Fibromyalgia Self-Help course, a solution-oriented self-management program offered over the internet and at several locations in the United States (cfidsselfhelp.org).",Health & Fitness,2000-11-20,178,en,No rating,http://books.google.co.in/books?id=sBw1owzotqEC&printsec=frontcover&dq=self+help&hl=&cd=329&source=gbs_api,http://books.google.com/books/content?id=sBw1owzotqEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Self Esteem,Don Silva,"You Are One Step Away From Learning How to Build Your Confidence and Self Esteem and Become the Version of Yourself That You've Always Wished You Could Become! One of the critical ingredients for success in life is confidence and a good level of self-esteem. Without these two, you can bet that you will struggle to interact with people, leading, taking initiative, getting stuff done, trying new things, and much more. And in the end, your career, your social life, your businesses, and many other facets of your life will suffer. Healthy self-esteem and a high level of confidence can enable you to get ahead in ways you never thought possible. So if you are struggling, let me ask you some questions... How much do you value yourself? Do you see yourself as someone who is worthless, unloved, incompetent, or awkward? If you feel bad about yourself, it is okay; don't be too hard on yourself for thinking that of yourself because that only makes things worse, and makes you sink deeper into the pit of despair. In any case, you are not alone in your struggle with low self-esteem, as a staggering 85% of the world's population struggles with low self-esteem! Well, this is not to make you complacent and not take action to build your confidence but to encourage you that you are not alone; others have struggled and many have emerged victorious - and the good thing is that all it took was massive action to get there! What then can you do to feel good about yourself? What steps can you take to stop seeking approval from people? How can you build your confidence from within? This 2 in 1 set will answer the above questions and many more. Here is a preview of what you will learn: What self-esteem and self-confidence is How to destroy negative thinking because it is the first step to not valuing yourself How to boost your self-esteem especially for introverted people who are prone to having low self-esteem How to understand and take charge of your emotions Steps to take to overcome fear, which is at the core of low self-esteem The relationship between low self-esteem and not achieving your goals What you need to do to take action to achieve the goals you have set even when you don't feel like it Effective mechanisms that you can use to shield yourself from the negativity that exists all around us. Tips to help you overcome the fear of taking the first step How to use visualization to boost your self-esteem How to become the best version of yourself And much more! Everything is laid out in an easy-to-follow structure and writing style to ensure you move from having low self-esteem to having high self-esteem seamlessly and without going back to your old self! If you want to build your self-esteem and confidence and start believing in the greatness that lies within but is untapped, then... Click Buy Now With 1-Click or Buy Now to get started!",Uncategorized,2021-09-06,326,en,No rating,http://books.google.co.in/books?id=QGqszgEACAAJ&dq=self+help&hl=&cd=330&source=gbs_api,http://books.google.com/books/content?id=QGqszgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Weigh to Go,"Patrick G. McLain, Judi G. McLain, Russell W. Andreacchio",Helps you deal with the emotions involved in being overweight.,Eating disorders,1998-08,0,en,No rating,http://books.google.co.in/books?id=wAgHAAAACAAJ&dq=self+help&hl=&cd=331&source=gbs_api,http://books.google.com/books/content?id=wAgHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Live Wise, Live Great!",Sunny Design Press,"This journal will help you organize your life! It will change the perspective you look at the world. Conscious journaling provides you possibility to analyze your life, look from different angels on all the aspects of your everyday life. Write your thoughts, free your mind and get on the right path. Make good decisions throught the self-discovery! You can also pack this journal to the backpack and travel with it! It's perfect gift for people who loves to journal, record their thoughts and ideas. Let jotting down inspirations from your everyday life be the routine you will follow! Don't wait.. Get your copy now and click the Buy Now button!",Uncategorized,2020-06-07,121,en,No rating,http://books.google.co.in/books?id=ocmgzQEACAAJ&dq=self+help&hl=&cd=332&source=gbs_api,No thumbnail available
Self Help and Health in Europe,Unknown Author,No description available,Public health,1983,180,en,No rating,http://books.google.co.in/books?id=0V88AgAACAAJ&dq=self+help&hl=&cd=333&source=gbs_api,No thumbnail available
Self Help Skills for Kids-Volume II Abridged,Michele L. Gaddis,"Self-Help Skills is a book written for kids with the help of kids. When asked why young people have drug and substance abuse issues, being bullied and bullying others, as well as depression and suicide, my sixth grade students answered with courage and honesty. They said and wrote things that helped us to understand how severe their needs are. Hundreds of comments, both written and spoken, caught my attention. My next questions were: What do you need? How can I help? What can we do together to make it better for ourselves and others? Again their answers led us to asking more and more questions; to writing and reading more information that eventually resulted in this book. This book is for kids, written with the help of kids. The goal is to empower all readers. Volume I contain lessons to help kids be physically and emotionally safe. Volume II is about self-awareness skills. Volume III is for relationships and being in service to others.",Education,2014-01-30,66,en,No rating,http://books.google.co.in/books?id=SdypoAEACAAJ&dq=self+help&hl=&cd=334&source=gbs_api,http://books.google.com/books/content?id=SdypoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Self-Help to CBSE Applied Mathematics (Solutions of RD Sharma) Class 12,"Munish Sethi, Sukhman J. Kaur",This book includes the Solutions to the Questions given in the textbook CBSE Applied Mathematics written by RD Sharma published by Dhanpat Rai. This book is for 2022 Examinations.,Education,No date available,1102,en,No rating,http://books.google.co.in/books?id=9W4_EAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=335&source=gbs_api,http://books.google.com/books/content?id=9W4_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
META MEDITATION,KORAK DAY,"Meta Meditation goes beyond meditation’s limitations, rectifying within the innermost for life’s success and happiness. This non-fiction is the 11th book of an Amazon #1 Bestselling Author, Korak Day, who has 25+ years of expertise in this field. With all the most excellent forms of meditation known throughout the world, the maximum we can reach is the level of inner knowledge and reason behind our life's happenings and mishaps – not beyond! With Korak’s Meta Meditation practices, you will get to that level where you can – make that change! This book is the first step, the introduction. The earlier you start, the more years you get to live in this state of bliss and enjoy your human life – to the maximum. Do not leave this earth unfulfilled or without having a great time as a human being. Who is ready to make this life a life lived with content, peace and prosperity?",Self-Help,2021-05-19,813,en,No rating,http://books.google.co.in/books?id=zEEvEAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=336&source=gbs_api,http://books.google.com/books/content?id=zEEvEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Technical Instructions for the Safe Transport of Dangerous Goods by Air, 1986","Dangerous Goods Panel of Air Navigations, International Civil Aviation Organization",No description available,"Aeronautics, Commercial",1985,525,en,No rating,http://books.google.co.in/books?id=sQ23vgEACAAJ&dq=self+help&hl=&cd=337&source=gbs_api,No thumbnail available
Explore Your Options,Raymond W. Swan Dsw,"This book is a compilation of techniques used in psychotherapy, put together in an easy-to-read format to apply to everyday problems-of-living.This guide can be used to deal with a simple problem or as a way to transform your life. Have you ever wondered what goes on in the privacy of a therapist's office? Besides talking about things not shared with others, there are therapeutic strategies led by the therapist to effect changes in an individual's life. These changes are intended to help you deal more effectively with problems-of-living. Dr. Swan takes you inside the therapist's office and shares the strategies you may encounter if you go for help.",Uncategorized,2013-07-23,180,en,No rating,http://books.google.co.in/books?id=-2EhngEACAAJ&dq=self+help&hl=&cd=338&source=gbs_api,http://books.google.com/books/content?id=-2EhngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Hello, Self!",Eduardo Alvear,"Hello, Self! is the perfect book for techies who want to add personal development tools into their arsenal. It's filled with acronyms and analogies prepared to assist readers with something fun to read while also providing real tools to make their lives better. Whether your current life situation sucks or could use a bump into a better future, the tools in this book will provide you with the starting point for creating a better life! Hello, Self! uses the analogy of a PC as your personal growth assistant. In this book PC stands for Passionate Creator, and the chapters that follow have common terms but contain different meaning. All of this is geared to assist you in building the greatest PC within yourself. Whether you are a seasoned techie or just a regular PC user - this book can add value to your life. Just make sure you use your new PC after reading the manual.",Uncategorized,2017-01-13,68,en,No rating,http://books.google.co.in/books?id=wnI2MQAACAAJ&dq=self+help&hl=&cd=339&source=gbs_api,No thumbnail available
Hegarty on Creativity,John Hegarty,"Creativity isn't an occupation; it's a preoccupation. It is challenge for everyone in the modern world from business and advertising to education and beyond. Here, the world-famous advertising creative John Hegarty offers a pocket bible of creative thinking, aimed at provoking, challenging, and inspiring greater heights of innovation. From Renaissance art to rock 'n' roll, Hegarty takes a wide-angle view of creativity as he sets out to demystify the many ups-and-downs that can arise during the creative process. Paralyzed by the blank page? Daunted by cynics in the workplace? Money leading you astray? Hegarty combines personal experience and anecdotes along with clear, pragmatic, and good-humored insight into tackling all creative challenges head on. Over fifty entries, including 'Good is the Enemy of Great', 'Respect Don't Revere', 'Get Angry', and 'Bad Weather' relay useful and generous advice on how best to improve, sustain, and nurture creativity in any profession. Accompanied by copious irreverent line drawings from Hegarty's own sketchpad, Hegarty on Creativity is concise, accessible, and richly rewarding.",Advertising,2014,0,en,No rating,http://books.google.co.in/books?id=-E0T0AEACAAJ&dq=self+help&hl=&cd=340&source=gbs_api,No thumbnail available
Self-Help to ICSE Connect with Science Biology Class 6 [For 2022 Examinations],"Priya Minhas, Baljinder Kaur",This book includes the answers to the Questions given in the textbook Oxford Connect With Science Biology Class 6 published by Oxford Publishers and is for 2022 Examinations.,Education,No date available,60,en,No rating,http://books.google.co.in/books?id=nfQvEAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=341&source=gbs_api,http://books.google.com/books/content?id=nfQvEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Western Institute of Self Help (WISH),Western Institute of Self Help (W.A.),No description available,Printed ephemera,1985,No page count available,en,No rating,http://books.google.co.in/books?id=dg5jtwAACAAJ&dq=self+help&hl=&cd=342&source=gbs_api,No thumbnail available
Golden Guidance Journal,Burns,"Golden Guidance Journal supports self-help therapy through a daily writing practice. The journal includes guided prompt passages from the book Golden Guidance: Reflections and Affirmations of Self-Love, Faith, Healing, and Growth and writing space for the individual to externalize thoughts, feelings, and emotions; supporting release and processing for reflection, reframing, and acceptance of life experiences. The daily journaling practice positively supports the multi-faceted dynamics of the relationship with oneself through the discovery and evolution of self-awareness, self-efficacy, and self-love. The journal can also be used at the owners discretion to write to-do lists, personal notes, or whatever needs to be written.",Uncategorized,2024-02-11,0,en,No rating,http://books.google.co.in/books?id=KgJa0AEACAAJ&dq=self+help&hl=&cd=343&source=gbs_api,No thumbnail available
"Role of Self-Help Groups in Women Empowerment: With Special Reference to Coastal Area of Sunderban, West Bengal","Dr. Biplab Tripathy, Tanmoy Mondal , Dr. Subhechya Raha","This book, titled ""Role of Self-Help Groups in Women Empowerment: With Special Reference to Coastal Area of Sunderban, West Bengal,"" explores the transformative impact of Self Help Groups (SHGs) on women's empowerment in the Sunderbans. Through extensive field research and personal interviews, it delves into the socio-economic changes brought about by SHGs, highlighting their role in enhancing economic independence, social recognition, and political participation among women. By examining the synergy between traditional knowledge and modern practices, the book underscores the importance of collaborative efforts among government, NGOs, and local communities in fostering sustainable development and resilience in this unique region.",Antiques & Collectibles,2024-08-02,94,en,No rating,http://books.google.co.in/books?id=s4UXEQAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=344&source=gbs_api,http://books.google.com/books/content?id=s4UXEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Body of Money,Gayle Colman,"In a world gone mad with money The Body of Money: A Self-Help Guide to Create Sustainable Wealth through Innate Intelligence is a comprehensive guide to building and sustaining wealth by using the incredible intelligence of the human body. The story you’ve been told about money is all wrong. Spreadsheets, PNL’s, money markets, and index funds only touch the surface. The Body of Money provides a completely unique and effective approach to personal finance like nothing you’ve experienced before. By demystifying money psychology and behavior economics Certified Financial Planner® and Master Integral Coach™ Gayle Colman shows you exactly how to use your innate wisdom to heal old money patterns, tend to wounds created by generational financial trauma and create sustainable wealth that is aligned with your deepest values. Integrating cutting-edge research, laugh-out-loud storytelling and body-centered practices, Gayle puts the power of individual wealth–building squarely back in your own hands. You will learn: How body practices can have a transformative effect on your money habits. Where your personal money manager lives in your body and how to access its true wisdom. Why investing in a way that matches your personal values can actually be better for your health. How to use your body to gain true financial agency, reduce debt, invest in real estate and make the most important money decisions of your life. The Body of Money is an indispensable approach to personal finance, perfect for any person seeking relief from money struggles and all individuals and families who want to create a robust and healthy money legacy for their lives.",Business & Economics,2023-02-07,358,en,No rating,http://books.google.co.in/books?id=N2ygEAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=345&source=gbs_api,http://books.google.com/books/content?id=N2ygEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
SELF-HELP TO ICSE CANDID DISCOVERING THE WORLD CLASS 10 (FOR 2022-23 EXAMINATIONS),Baljinder Kaur,This book is written strictly in accordance with the latest syllabus prescribed by the Council for the I.C.S.E. Examinations in and after 2023. This book includes the Answers to the Questions given in the Textbook Discovering the World Geography Class 10 published by Evergreen Publications Pvt. Ltd.,Education,No date available,171,en,No rating,http://books.google.co.in/books?id=iFRmEAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=346&source=gbs_api,http://books.google.com/books/content?id=iFRmEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Managing Intense Emotions and Overcoming Self-destructive Habits,Lorraine Bell,No description available,Uncategorized,2015-09,229,en,No rating,http://books.google.co.in/books?id=dOTVDAEACAAJ&dq=self+help&hl=&cd=347&source=gbs_api,http://books.google.com/books/content?id=dOTVDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Assert Yourself,Gael Lindenfield,"Don't spend your life blaming yourself for being inadequate, shy or too easily led. Learn how to assert yourself. This best-selling book has already changed the lives of thousands of people.",Psychology,2001,130,en,No rating,http://books.google.co.in/books?id=vMr07EF39sIC&dq=self+help&hl=&cd=348&source=gbs_api,http://books.google.com/books/content?id=vMr07EF39sIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Overcoming Relationship Problems 2nd Edition,"Michael Crowe, Kevan Wylie","Everyday problems such as financial pressures, sexual and emotional problems, fidelity issues or the complications of second marriages can cause unbearable pressure on relationships and family life. In this highly effective self-help guide, internationally-respected couples therapist, Dr Michael Crowe, and Professor of Sexual Medicine, Kevan Wylie, use proven cognitive behavioural therapy (CBT) methods along with systemic approaches derived from family therapy to help you to overcome your relationship problems. Specifically, you will learn about: Sustaining a long-term relationship Improving communication with your partner and family Dealing with sexual problems Developing negotiating skills Coping with jealousy and other negative emotions Overcoming self-help guides use clinically proven techniques to treat long-standing and disabling conditions, both psychological and physical. READING WELL This book is recommended by the national Reading Well Books on Prescription scheme for England delivered by The Reading Agency and the Society of Chief Librarians with funding from Arts Council England and Wellcome. Series Editor: Professor Peter Cooper",Self-Help,2017-11-30,272,en,No rating,http://books.google.co.in/books?id=e5xBDwAAQBAJ&dq=self+help&hl=&cd=349&source=gbs_api,http://books.google.com/books/content?id=e5xBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Self Help in Health and Social Welfare,"Stephen Humble, Judith Unell",No description available,Social Science,1989,161,en,No rating,http://books.google.co.in/books?id=MXmYAAAACAAJ&dq=self+help&hl=&cd=350&source=gbs_api,No thumbnail available
Women and Deviance: Issues in Social Conflict and Change,"Nanette J. Davis, Jone M. Keith","This book, first published in 1984, is a selective, annotated bibliography on women and deviance that includes historical, cross cultural, sociological, psychological, political, legal, philosophical, and social policy perspectives. This title is concerned with the origins, change, conflict, and consequences of deviant behaviour and ""women’s adaptation to their changing roles."" It encompasses monographs, journal articles, books, and government documents in English. This title will be of particular interest to students of sociology and criminology.",Social Science,2015-12-22,241,en,No rating,http://books.google.co.in/books?id=zqFACwAAQBAJ&pg=PT199&dq=self+help&hl=&cd=351&source=gbs_api,http://books.google.com/books/content?id=zqFACwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Self-Help to ICSE Past & Present [A Textbook of History & Civics] Class 7,Preeti J. Sidhu,This book includes the answers to the questions given in the textbook ICSE Past & Present published by Ratna Sagar Class 7.,Education,No date available,164,en,No rating,http://books.google.co.in/books?id=L1s9EAAAQBAJ&printsec=frontcover&dq=self+help&hl=&cd=352&source=gbs_api,http://books.google.com/books/content?id=L1s9EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Self Help Group Starterpack,Unknown Author,No description available,Self-help groups,1986,No page count available,en,No rating,http://books.google.co.in/books?id=0WxmjgEACAAJ&dq=self+help&hl=&cd=353&source=gbs_api,No thumbnail available
Rethinking Class in Russia,Suvi Salmenniemi,"Social differentiation, poverty and the emergence of the newly rich occasioned by the collapse of the Soviet Union have seldom been analysed from a class perspective. Rethinking Class in Russia addresses this absence by exploring the manner in which class positions are constructed and negotiated in the new Russia. Bringing an ethnographic and cultural studies approach to the topic, this book demonstrates that class is a central axis along which power and inequality are organized in Russia, revealing how symbolic, cultural and emotional dimensions are deeply intertwined with economic and material inequalities. Thematically arranged and presenting the latest empirical research, this interdisciplinary volume brings together work from both Western and Russian scholars on a range of spheres and practices, including popular culture, politics, social policy, consumption, education, work, family and everyday life. By engaging with discussions in new class analysis and by highlighting how the logic of global neoliberal capitalism is appropriated and negotiated vis-à-vis the Soviet hierarchies of value and worth, this book offers a multifaceted and carefully contextualized picture of class relations and identities in contemporary Russia and makes a contribution to the theorisation of class and inequality in a post-Cold War era. As such it will appeal to those with interests in sociology, anthropology, geography, political science, gender studies, Russian and Eastern European studies, and media and cultural studies.",Social Science,2016-04-08,284,en,No rating,http://books.google.co.in/books?id=9t7sCwAAQBAJ&pg=PT50&dq=self+help&hl=&cd=354&source=gbs_api,http://books.google.com/books/content?id=9t7sCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Beating Your Eating Disorder,"Glenn Waller, Victoria Mountford, Rachel Lawson, Emma Gray, Helen Cordery, Hendrik Hinrichsen","Do you or does someone you know suffer from an eating disorder, such as anorexia nervosa, bulimia nervosa or a less typical set of symptoms? The most effective, evidence-based treatment for adults with eating disorders is cognitive-behavioural therapy (CBT). This book presents a highly effective self-help CBT programme for all eating disorders, in an accessible format. It teaches skills to sufferers and carers alike. This book is relevant to any sufferer, if: • You are not yet sure about whether to seek help • You are not sure where to find help • Your family doctor or others recommend that you try a self-help approach • You are waiting for therapy with a clinician, and want to get the best possible start to beating your eating disorder",Psychology,2010-09-30,214,en,No rating,http://books.google.co.in/books?id=grJQnwEACAAJ&dq=self+help&hl=&cd=355&source=gbs_api,http://books.google.com/books/content?id=grJQnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
