Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Cat & Mouse,James Patterson,THE CROSS house was twenty paces away and the proximity and sight of it made Gary Soneji's skin prickle.,"Fiction, Police, Alex Cross (Fictitious character), Serial murderers, Police psychologists, African American police, Detective and mystery stories, Psychologists, OverDrive, Accessible book, Protected DAISY, In library, Alex Cross (Fictional character), Serial killers, Large print books, Large type books, African Americans, Cross, alex (fictitious character), fiction, Paris (france), fiction, Washington (d.c.), fiction, Fiction, mystery & detective, police procedural, Fiction, psychological, African americans, fiction, Serial murders, fiction, Fiction, thrillers, suspense, Policiers noirs américains, Romans, nouvelles, Psychologues policiers, Tueurs en série, Adventure / thriller, Crime & mystery, Horror & ghost stories, collectionid:ac",1997,No page count available,"dut, rus, eng",No rating,https://openlibrary.org/works/OL167169W,https://covers.openlibrary.org/b/id/189675-M.jpg
Say Cheese and Die!,Robert Lawrence Stine,"""How about a baseball game?""","Juvenile fiction, Horror tales, Cameras in fiction, Cameras, Fiction, Spanish language materials, Horror stories, Cuentos de terror, Children's fiction, CAMERA, Scary, Curse, Friendship, fiction, collectionID:goosebumps1, Photography, fiction, Mystery and detective stories, series:Goosebumps",1992,No page count available,"chi, fre, spa, ger, eng",No rating,https://openlibrary.org/works/OL72434W,https://covers.openlibrary.org/b/id/384112-M.jpg
The Robots of Dawn,Isaac Asimov,Elijah Baley se encontró a la sombra del árbol y murmuró para sí: «Lo sabía. Estoy sudando.»,"American Science fiction, Robots, Fiction, Fiction, science fiction, hard science fiction, Fiction, mystery & detective, general, Fiction, science fiction, general, fiction"", American literature",1983,No page count available,"tur, ita, fre, gre, rus, spa, ger, eng",No rating,https://openlibrary.org/works/OL46377W,https://covers.openlibrary.org/b/id/14372309-M.jpg
Persuader,Lee Child,No description available,"Drug traffic, Private investigators, Detective and mystery stories, Jack Reacher (Fictitious character), Fiction, Military police, Suspense fiction, Missing persons, Thriller, Missing persons, fiction, Reacher, jack (fictitious character), fiction, Maine, fiction, Fiction, thrillers, general, Large type books, American Detective and mystery stories, Drug enforcement agents, Revenge, United States, United States. Drug Enforcement Administration, Literature & Fiction, Mystery & Thrillers -- Thrillers -- Suspense, Drug dealers, Government investigators, nyt:mass-market-paperback=2013-01-13, New York Times bestseller, Fiction, thrillers, Ex-police officers",2003,No page count available,"pol, eng",No rating,https://openlibrary.org/works/OL52955W,https://covers.openlibrary.org/b/id/14424684-M.jpg
The Franchise Affair (Inspector Alan Grant #3),Josephine Tey,It was four o'clock of a spring evening; and Robert Blair was thinking of going home.,"Fiction, mystery, Large type books, Kidnapping, Fiction, mystery & detective, general, England, fiction, Crime, fiction, Fiction, mystery & detective, traditional, Grant, alan, inspector (fictitious character), fiction, Great britain, fiction, Franchises (retail trade)",1905,No page count available,"ger, chi, eng",No rating,https://openlibrary.org/works/OL80946W,https://covers.openlibrary.org/b/id/14104-M.jpg
Black Friday,James Patterson,"COLONEL DAVID HUDSON leaned his tall, athletic body against the squat, battered trunk of one of New York's Checker-style taxis.","Fiction, Terrorism, International finance, Terrorism in fiction, International finance in fiction, OverDrive, Thriller, Large type books, American literature, Fiction, mystery & detective, general, Graduate management admission test, collectionid:jpsat",1986,No page count available,"ger, eng, fre",No rating,https://openlibrary.org/works/OL167147W,https://covers.openlibrary.org/b/id/1009980-M.jpg
The ruby in the smoke (Sally Lockhart #1),Philip Pullman,"ON A COLD, FRETFUL AFTERNOON IN EARLY OCTOBER, 1872, hansom cab drew up outside the offices of Lockhart and Selby, Shipping Agents, in the financial heart of London, and a young girl got out and paid the driver.","Social life and customs, Detective and mystery stories, Opium, Juvenile fiction, Fiction, Juvenile literature, Orphans, Mystery and detective stories, Rubies, History, Sally Lockhart (Fictitious character), Opium trade, Teenage girls, Lockhart, Sally (Personnage fictif : Pullman), Romans, nouvelles, etc. pour la jeunesse, Roman policier, Orphelines, Orphans, fiction, Children's fiction, London (england), history, fiction, Great britain, history, 19th century, fiction, Lockhart, sally (fictitious character), fiction, Historische romans (genre), English literature, Thriller (genre)",1985,No page count available,"rus, dut, eng, fre",No rating,https://openlibrary.org/works/OL29026W,https://covers.openlibrary.org/b/id/634667-M.jpg
The Angel of Terror,Edgar Wallace,No description available,"Fiction, Mystery, Suspense, Fiction, mystery & detective, general, Crime, fiction",1923,No page count available,"ger, eng",No rating,https://openlibrary.org/works/OL1518053W,https://covers.openlibrary.org/b/id/1814681-M.jpg
Murder Must Advertise,"Dorothy L. Sayers, Sai ye si, Liu zhan xun","And by the,"" said Mr. Hankin, arresting Miss Rossiter as she rose to go,""there is a new copy-writer coming today.""","Fiction, Private investigators, Lord Wimsey, Peter (Fictitious character), Large type books, Fiction, mystery & detective, general, Wimsey, peter, lord (fictitious character), fiction, Fiction, mystery & detective, historical, Private investigators, fiction, England, fiction, Fiction, mystery & detective, traditional, Detective and mystery stories, Détectives, Romans, nouvelles, Zhen tan xiao shuo, Chang pian xiao shuo, Zhen tan xiao shuo .",1933,No page count available,"chi, dut, fre, ger, swe, eng",No rating,https://openlibrary.org/works/OL2235005W,https://covers.openlibrary.org/b/id/2394680-M.jpg
Paper towns,John Green,"They way I figure it, everyone gets a miracle.","Fiction, Coming of age, Missing persons, Mystery and detective stories, Juvenile fiction, High school students, Revenge, nyt:chapter-books=2008-11-02, New York Times bestseller, Bildungsromans, Neighbors, Teenage boy/girl relations, High school seniors, Missing persons investigation, Determination in teenage boys, YOUNG ADULT FICTION, Romance, Contemporary, Social Themes, Friendship, Runaways, Mystery fiction, Children's fiction, Florida, fiction, Missing persons, fiction, Large type books, JUVENILE FICTION / General, YOUNG ADULT FICTION / Social Themes / Runaways, Detective and mystery stories, Missing persons investigations, YOUNG ADULT FICTION / Social Themes / Friendship, YOUNG ADULT FICTION / Romance / Contemporary, nyt:young-adult=2012-12-23, Investigation, Personnes disparues, Romans, nouvelles, Amours, Roman à suspense, Roman pour jeunes adultes, Romans, nouvelles, etc. pour la jeunesse, Roman policier, Romans, Séduction, Vengeance, Ficción juvenil, Personas desaparecidas, Spanish language materials, Kayıp kişiler, Roman, İntikam, Komşular, Vietnamese language materials, Teen fiction",2008,No page count available,"tur, chi, fre, ita, vie, dut, spa, pol, eng",No rating,https://openlibrary.org/works/OL11822690W,https://covers.openlibrary.org/b/id/5731773-M.jpg
The House with a Clock in Its Walls,John Bellairs,Lewis Barnavelt fidgeted and wiped his sweaty palms on the seat of the bus that was roaring toward New Zebedee.,"Magic, Fiction, Children's stories, Juvenile fiction, Magicians, Juvenile works, Juvenile audience, clocks, Halloween, tombs, end time, Witches, Clocks and watches, fiction, Supernatural, fiction, Mystery and detective stories, Barnavelt, lewis (fictitious character), fiction, Pottinger, rose rita (fictitious character), fiction, Children's fiction, Magic, fiction, Time travel, fiction, Michigan, fiction, Clocks and watches, Witchcraft",1973,No page count available,"spa, pol, eng, fre",No rating,https://openlibrary.org/works/OL3338193W,https://covers.openlibrary.org/b/id/12667783-M.jpg
1Q84,"村上春樹, Haruki Murakami",The taxi's radio was tuned to a classical FM broadcast.,"New York Times bestseller, nyt:hardcover_fiction=2011-12-31, Fiction, NEW LIST 20111231, Man-woman relationships, Dystopian, Magical Realism, Literary, Authors, Man-woman relationship, Assassins, Maestros universitarios, Relaciones hombre-mujer, Asesinato, Assassination, Asesinos, Detective and mystery stories, College teachers, Ficción, Autores, alternative reality, Japanese fiction, Translations into Chinese, Chang pian xiao shuo, Teachers, Translations into Portuguese, Novelists, Japanese literature, Near and far eastern fiction (fictional works by one author), Tokyo (japan), fiction, New York Times reviewed, General, Japanese fiction -- 20th century -- Translations into English",2009,No page count available,"rus, chi, eng, por, jpn, dut, heb",No rating,https://openlibrary.org/works/OL15029001W,https://covers.openlibrary.org/b/id/11153243-M.jpg
The house by the church-yard,Joseph Sheridan Le Fanu,No description available,"Ireland in fiction, Fiction, Fiction, historical, general, Fiction, mystery & detective, general, Classic Literature, Mystery, English literature, Fiction, religious, Fiction, horror",1863,No page count available,"eng, rus",No rating,https://openlibrary.org/works/OL2895540W,https://covers.openlibrary.org/b/id/3950063-M.jpg
The house of the four winds,John Buchan,No description available,"Dickson McCunn (Fictitious character), Fiction, Fiction, mystery & detective, general",1935,No page count available,eng,No rating,https://openlibrary.org/works/OL76579W,https://covers.openlibrary.org/b/id/890267-M.jpg
The Pale Horse,Agatha Christie,The Espresso machine behind my shoulder hissed like an angry snake.,"English Detective and mystery stories, Fiction, Mystery, Detective and mystery stories, English Novelists, Large type books, English literature, Fiction, crime, Fiction, mystery & detective, general, Fiction, mystery & detective, traditional, England, fiction",1961,No page count available,"chi, fre, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL471919W,https://covers.openlibrary.org/b/id/12996562-M.jpg
Brighton rock,Graham Greene,"HALE knew, before he had been in Brighton three hours, that they meant to murder him.","Fiction, Gangsters, Organized crime, Psychopaths, Teenage boys, Fiction / General, Gangs, Fiction, suspense, England, fiction, Greene, graham, 1904-1991, English fiction, history and criticism, 20th century, Social conditions, English Psychological fiction, Detective and mystery stories, Fiction, thrillers, suspense, British and irish fiction (fictional works by one author)",1938,No page count available,"swe, chi, ita, und, eng",No rating,https://openlibrary.org/works/OL106083W,https://covers.openlibrary.org/b/id/7899030-M.jpg
Tripwire,Lee Child,JACK REACHER SAW the guy step in through the door.,"Vietnamese Conflict, 1961-1975, Private investigators, Murder, Vietnam War, 1961-1975, Jack Reacher (Fictitious character), Veterans, Fiction, Missing in action, Fiction, mystery & detective, hard-boiled, Fiction, thrillers, general, Reacher, jack (fictitious character), fiction, Private investigators, fiction, Key west (fla.), fiction, Florida, fiction, Fiction, general, New york (state), fiction, Thriller, Large type books, Government investigators, Vietnam War (1961-1975) fast (OCoLC)fst01431664, Fiction, suspense, Fiction, thrillers, Fiction, thrillers, suspense, Crime, fiction, Veterans, fiction, Vietnam war, 1961-1975, fiction, New york (n.y.), fiction",1999,No page count available,"ger, pol, gre, ita, eng, fre, dut, rus",No rating,https://openlibrary.org/works/OL52946W,https://covers.openlibrary.org/b/id/14424673-M.jpg
Le Mystère de la Chambre Jaune,Gaston Leroux,It is not without a certain emotion that I begin to recount here the extraordinary adventures of Joseph Rouletabille.,"Policier, Rouletabille, Fiction, Fiction, mystery & detective, general, Large type books, Fiction, thrillers, suspense, Romance literature, Fiction, mystery & detective, collections & anthologies, Journalists, fiction, Classic Literature, Roman français, Fiction, thrillers, general, Lectures et morceaux choisis, Rouletabille (Personnage fictif), Romans, Romans policiers, Meurtre, Roman, Roman policier, Français (langue), French fiction",1908,No page count available,"spa, eng, fre, und, ita, chi",No rating,https://openlibrary.org/works/OL1833873W,https://covers.openlibrary.org/b/id/2132525-M.jpg
"Full Dark, No Stars",Stephen King,No description available,"Chevrolet Suburbans, 1955 doubled die cents, crime, detectives, sex, school shootings, alter egos, insanity, sadism, mail order, rare coins, pornography, sadomasochism, serial killers, novellas, Suspense fiction, Horror fiction, serial murderers, murder, marriage, secrecy, business travel, horror tales, cozy mysteries, violence against women, horror, slaughterhouses, butcher knives, wells, cover-ups, sheriffs, amputation, pariahs, suicide, delusion, precognition, American Short stories, New York Times bestseller, nyt:mass_market_paperback=2011-09-17, short stories, retribution, lung cancer, tumors, breast cancer, lymph nodes, embezzlement, heart attack, brain damage, stillbirth, pyorrhea, gout, psoriasis, American Horror tales, Terminally ill, Devil, Rape victims, Revenge, Fiction, Mentally ill, House selling, Husband and wife, Fiction, horror, Large type books, Époux, Victimes de viol, Vengeance, Malades mentaux, Démon, Romans, nouvelles, Malades en phase terminale, New York Times reviewed, Romans en novellen ; vertaald",2010,No page count available,"chi, fre, rus, dut, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL15374110W,https://covers.openlibrary.org/b/id/12018685-M.jpg
The Red Thumb Mark,R. Austin Freeman,"CONFLAGRATAM An 1677. Fabricatarn An 1698. Richardo Powell Armiger Thesaurar."" The words, set in four panels, which formed a frieze beneath the pediment of a fine brick portico, summarized the history of one of the tall houses at the upper end of King's Bench Walk and as I, somewhat absently, read over the inscription, my attention was divided between admiration of the exquisitely finished carved brickwork and the quiet dignity of the building, and an effort to reconstitute the dead and gone Richard Powell, and the stirring times in which he played his part.","Doctor Thorndyke (Fictitious character), Fiction, Physicians, Fiction, general, Thorndyke, doctor (fictitious character), fiction, England, fiction, London (england), fiction, Physicians, fiction, Fiction, mystery & detective, police procedural, Scientists, fiction, Fiction, mystery & detective, general, Fiction, mystery & detective, traditional",1907,No page count available,"eng, und, chi",No rating,https://openlibrary.org/works/OL4112855W,https://covers.openlibrary.org/b/id/12949767-M.jpg
We Have Always Lived in the Castle,"Shirley Jackson, Bernadette Dunne",My name is Mary Katherine Blackwood.,"mystery, first-person narrative, Fiction, Literature, Gothic fiction, psychological fiction, Sisters, Murder, Investigation, Social isolation, Gothic novels, Fiction, psychological, American fiction (fictional works by one author), American literature, Fiction, horror, Fiction, gothic",1962,No page count available,"ger, ita, eng, fre",No rating,https://openlibrary.org/works/OL3171087W,https://covers.openlibrary.org/b/id/11545332-M.jpg
Busman's honeymoon,Dorothy L. Sayers,So Peter is really married: I have ordered willow-wreaths for half my acquaintance.,"Fiction, Private investigators, Lord Wimsey, Peter (Fictitious character), Private investigators in fiction, Women detectives in fiction, Harriet Vane (Fictitious character), Women detectives, Large type books, Fiction, mystery & detective, general, Fiction, thrillers, general, Crime, fiction, Marriage, fiction, Wimsey, peter, lord (fictitious character), fiction, Investigadores privados, Vane, Harriet (Personaje literario), Mujeres como detectives, Ficción, Wimsey, Peter, Lord (Personaje literario), Detectivas, Romans policiers, Fiction, mystery & detective, traditional, Vane, harriet (fictitious character), fiction, England, fiction",1937,No page count available,"spa, fre, eng, ger",No rating,https://openlibrary.org/works/OL2234807W,https://covers.openlibrary.org/b/id/6637075-M.jpg
Nightmares & Dreamscapes,Stephen King,I waited and watched for seven years.,"horror tales, metalepsis, Sherlockiana, Genu Varum, alibis, locked room mystery, allergies, photorealism, science fiction, horror, constables, heart attack, suicide, fishing boats, Wormwood, ozone layer, zombies, zombie apocalypse, Jeopardy!, alcoholism, semen, convenience stores, hitchhiking, carjacking, tabloid journalism, serial killers, Cessna Skymasters, vampires, Beechcraft Bonanzas, aquifers, dementia, Alzheimer's Disease, organized crime, car bombs, revenge, Cadillacs, detours, bodyguards, horror fiction, short stories, American Horror tales, American Short stories, Translations into Russian, Fiction, horror, Fiction, short stories (single author), Large type books, Fiction, Fiction, mystery & detective, general, Protected DAISY, Accessible book",1993,No page count available,"fre, rus, spa, pol, eng",No rating,https://openlibrary.org/works/OL81604W,https://covers.openlibrary.org/b/id/14654718-M.jpg
Welcome to Dead House,Robert Lawrence Stine,"Apenas la vimos, Josh y yo detestamos la nueva casa.","Horror tales, Juvenile fiction, Haunted houses, Horror stories, Haunted houses in fiction, Fiction, goosebumps, horror, spooky, haunted house, ghost, scary, Mystik, Gys, Children's fiction, Building, fiction, collectionID:goosebumps1, Spanish language materials, Murder, Cuentos de terror, Ghost stories, Horror fiction, Spanish language, Récits d'horreur, Mystery and detective stories, series:Goosebumps",1992,No page count available,"hin, chi, fre, ara, gre, ice, spa, eng",No rating,https://openlibrary.org/works/OL72352W,https://covers.openlibrary.org/b/id/11290170-M.jpg
Cross,James Patterson,No description available,"Fiction, African American psychologists, Rapists, Alex Cross (Fictitious character), Accessible book, Protected DAISY, OverDrive, Psychological fiction, Police, Fiction, suspense, Fiction, thrillers, Cross, alex (fictitious character), fiction, Washington (d.c.), fiction, Fiction, thrillers, general, Criminals, fiction, nyt:mass-market-paperback=2012-10-28, New York Times bestseller, English fiction, Fiction, thrillers, suspense, Fiction, mystery & detective, police procedural, Fiction, psychological, collectionid:ac",1684,No page count available,"spa, pol, fre, eng",No rating,https://openlibrary.org/works/OL167148W,https://covers.openlibrary.org/b/id/6686789-M.jpg
The Night Manager,John le Carré,"ON A SNOW-SWEPT January evening of 1991, Jonathan Pine, the English night manager of the Hotel Meister Palace in Zurich, forsook his office behind the reception desk and, in the grip of feelings he had not known before, took up his position in the lobby as a prelude to extending his hotel's welcome to a distinguished late arrival.","Spies, Fiction, English Spy stories, Spies in fiction, Spy stories, Thrillers, Intelligence service, Illegal arms transfers, Great Britain, Large type books, Fiction, thrillers, espionage, Fiction, mystery & detective, general, Fiction, thrillers, general, England, fiction, London (england), fiction, Fiction, suspense, Switzerland, fiction, Murder, Fiction, espionage, Fiction, thrillers, Arms transfers, Drug traffic, Armes, Romans, nouvelles, Vente, Trafic, Service des renseignements, Drogues, Fiction, general",1993,No page count available,"ger, chi, eng",No rating,https://openlibrary.org/works/OL181821W,https://covers.openlibrary.org/b/id/2395136-M.jpg
Ready Player One,"Ernest Cline, Arnaud Regnauld, Ernest Cline",Everyone my age remembers where they were and what they were doing when they first heard about the contest.,"Regression (Civilization), Utopias, Virtual reality, Fiction, Puzzles, Fiction, science fiction, action & adventure, Fiction, dystopian, Shared virtual environments, YOUNG ADULT FICTION / Computers & Digital Media, YOUNG ADULT FICTION / Dystopian, YOUNG ADULT FICTION / Media Tie-In, YOUNG ADULT FICTION / Mysteries & Detective Stories, YOUNG ADULT FICTION / Science Fiction / General, nyt:trade-fiction-paperback=2012-06-24, New York Times bestseller, New York Times reviewed, Gaming, video games, cyberpunk, science fiction, action, adventure, dystopian, Future, Realidad virtual, Ficcion, Regresión (Civilización), Rompecabezas",2008,No page count available,"lit, cat, por, spa, ger, heb, eng",No rating,https://openlibrary.org/works/OL15936512W,https://covers.openlibrary.org/b/id/8737626-M.jpg
Bad Luck and Trouble,Lee Child,"Dominic was a lively one, always up to something.","Detective and mystery stories, Jack Reacher (Fictitious character), Serial murders, Ex-police officers, Fiction, Science Fiction, Military police, Mercenary troops, Thriller, Snipers, Reacher, Jack (Fictitious character), Large type books, Fiction, thrillers, suspense, Reacher, jack (fictitious character), fiction, Literature & Fiction, Mystery & Thrillers -- Thrillers, Fiction, suspense, New York Times reviewed, nyt:mass-market-monthly=2023-02-12, New York Times bestseller, Private investigators, fiction, California, fiction, Fiction, general, Fiction, mystery & detective, general, Fiction, thrillers, general, Fiction, action & adventure, Fiction, thrillers, military",1984,No page count available,"pol, chi, heb, ita, eng, rum",No rating,https://openlibrary.org/works/OL52947W,https://covers.openlibrary.org/b/id/14424663-M.jpg
One for the Money,"Janet Evanovich, Janet Evanovich",THERE ARE SOME MEN WHO ENTER A WOMAN'S LIFE and screw it up forever.,"Women detectives, Detective and mystery stories, Bounty hunters, Stephanie Plum (Fictitious character), Private investigators, nyt:mass_market_paperback=2011-12-17, Fiction, New York Times bestseller, Plum, stephanie (fictitious character), fiction, Fiction, mystery & detective, women sleuths, Trenton (n.j.), fiction, Mystery and detective stories, Mystery fiction, Mystery & Detective, Large type books, humor, mystrey",1994,No page count available,"hrv, eng",No rating,https://openlibrary.org/works/OL48035W,https://covers.openlibrary.org/b/id/14361811-M.jpg
Fallen Hearts,V. C. Andrews,"I SAT ON THE LONG FRONT PORCH OF THE CABIN, READING and rereading my letter to Pa.","romance fiction, horror fiction, Detective and mystery fiction, suspense fiction, poverty, grandmothers, family problems, Fiction, family life, horror, love stories, domestic fiction, adventure fiction, suspense, sagas, Fiction, horror, Casteel family (fictitious characters), fiction, Large type books, Fiction, action & adventure, Casteel family (Fictitious characters), collectionid:vcact",1988,No page count available,"ger, spa, fre, eng",No rating,https://openlibrary.org/works/OL260475W,https://covers.openlibrary.org/b/id/8432367-M.jpg
The enemy,Lee Child,"As serious as a heart attack. Maybe those were Ken Kramer's last words, like a final explosion of panic in his mind as he stopped breathing and dropped into the abyss.","Military police in fiction, Conspiracies in fiction, Generals, Jack Reacher (Fictitious character), France in fiction, Generals in fiction, Crimes against, Fiction, Military police, Americans, Americans in fiction, Detective and mystery stories, Thriller, Conspiracies, Serial murders, Snipers, Reacher, jack (fictitious character), fiction, Fiction, thrillers, general, Large type books, Murder, United States, United States. Army, Fiction, thrillers, France, fiction",2004,No page count available,"pol, eng, spa",No rating,https://openlibrary.org/works/OL52942W,https://covers.openlibrary.org/b/id/14424689-M.jpg
The Austere Academy,"Lemony Snicket, Brett Helquist, Michael Kupperman","If you were going to give a gold medal to the least delightful person on Earth, you would have to give that medal to a person named Carmelita Spats, and if you didn't give it to her, Carmelita Spats was the sort of person who would snatch it from your hands anyway.","Humour, Steampunk, Mystery, Gothic fiction, Absurdist fiction, Hermanos, Humorous stories, Brothers and sisters, Juvenile fiction, Récits humoristiques anglais, Ficción juvenil, Fiction, Escuelas, Cuentos humorísticos, Boarding schools, Schools, English Humorous stories, Huérfanos, Orphans, Internados (Escuelas), Humorous stories, English, Children's fiction, Orphans, fiction, Brothers and sisters, fiction, Boarding schools, fiction, Children's humourous stories, New York Times reviewed, Aventures, Orphelins, Frères et soeurs, Large type books, Recits humoristiques anglais",2000,No page count available,"ger, pol, spa, jpn, chi, ita, eng, rus, fre",No rating,https://openlibrary.org/works/OL15104126W,https://covers.openlibrary.org/b/id/29853-M.jpg
"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,I'D BEEN WAITING for the vampire for years when he walked into the bar.,"Vampires, Cocktail servers, Telepathy, Waitresses, Fiction, Fantasy, New York Times bestseller, Urban Fantasy, nyt:mass_market_paperback=2010-09-11, Vampires -- Fiction, Telepathy -- Fiction, Waitresses -- Fiction, Louisiana -- Fiction, Amerikanisches Englisch, Large type books, Fiction, mystery & detective, women sleuths, Fiction, fantasy, contemporary, Vampires, fiction, Stackhouse, sookie (fictitious character), fiction, Louisiana, fiction, Fiction, occult & supernatural, United states, fiction, Fiction, romance, paranormal, general, Sookie Stackhouse (Fictitious character), Science fiction, fantasy, horror",2001,No page count available,"chi, spa, eng",No rating,https://openlibrary.org/works/OL82374W,https://covers.openlibrary.org/b/id/6399102-M.jpg
The House on the Borderland,William Hope Hodgson,Right away in the west of Ireland lies a tiny hamlet called Kraighten.,"Classic Literature, Fiction, Horror, Science Fiction, Fiction, science fiction, general, Fiction, fantasy, general, Ireland, fiction, Fiction, visionary & metaphysical, Fiction, horror, English Fantasy fiction, Fantasy, Lovecraftian, Children's fiction, Mystery and detective stories",1946,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL810402W,https://covers.openlibrary.org/b/id/542561-M.jpg
Tell No One,Harlan Coben,Ein dumpfes Raunen.,"Physicians, fiction, Detective and mystery stories, Fiction, Suspense, Large type books, Murder, Secrecy, Murder victims' families, Open Library Staff Picks, Fiction, thrillers, Kidnapping victims, fiction, Médecins, Romans, nouvelles, FICTION / Mystery & Detective / Thrillers / Suspense, Mystery fiction, Fiction, thrillers, general",2000,No page count available,"eng, ger, fre",No rating,https://openlibrary.org/works/OL79338W,https://covers.openlibrary.org/b/id/6387477-M.jpg
Without fail,Lee Child,They found out about him in July and stayed angry all through August.,"Private investigators, Detective and mystery stories, Jack Reacher (Fictitious character), Fiction, Military police, Secret service, Suspense fiction, Thriller, Large type books, Fiction, suspense, Reacher, jack (fictitious character), fiction, Fiction, thrillers, suspense, Fiction, thrillers, Fiction, thrillers, general",2002,No page count available,"ita, eng",No rating,https://openlibrary.org/works/OL52949W,https://covers.openlibrary.org/b/id/14424682-M.jpg
Triple,Ken Follett,"The public-address system at Cairo airport made a noise like a doorbell, and then the arrival of the Alitalia flight from Milan was announced in Arabic, Italian, French and English.","Fiction, uranium, nuclear arms, piracy, Israel, Middle East, Mossad, KGB, Large type books, Fiction, suspense, Fiction, thrillers, English literature, Fiction, espionage, Israel, fiction, Chang pian xiao shuo, Arab-Israeli conflict, Nuclear weapons, Nuclear terrorism, Fiction, thrillers, espionage, Literature and fiction, mystery and suspense, Israeli fiction, Fiction, thrillers, suspense, Fiction, thrillers, general, Intelligence service, Spy stories, Service des renseignements, Romans, nouvelles",1979,No page count available,"chi, ger, eng, spa, pol, ita, fre",No rating,https://openlibrary.org/works/OL1914091W,https://covers.openlibrary.org/b/id/1907456-M.jpg
Where the Crawdads Sing,Delia Owens,No description available,"Solitude, Fiction, Fiction, coming of age, Fiction, mystery & detective, historical, North carolina, fiction, nyt:hardcover-fiction=2018-09-23, New York Times bestseller, Abandoned children, Man-woman relationships, Investigation, Young women, Murder, nyt:combined-print-and-e-book-fiction=2018-09-30, nyt:trade-fiction-paperback=2021-04-18, Women hermits, FICTION / Literary, FICTION / Coming of Age, FICTION / Contemporary Women, Coming of age, collectionid:nyt2020s",2018,No page count available,"eng, ger, fre, vie, spa, tur, chi",No rating,https://openlibrary.org/works/OL18766691W,https://covers.openlibrary.org/b/id/8362947-M.jpg
State of Fear,Michael Crichton,"In the darkness, he touched her arm and said, ""Stay here.""","conflicts of interest, swashes, blue-ringed octopuses, scientific conferences, Chinese language materials, spy and adventure novels, American literature, Suspense fiction, science fiction, Ecoterrorism, Open Library Staff Picks, Global warming, Fiction, Submarines (Ships), Technology, Fiction, technological, Fiction, thrillers, Large type books, Fiction, thrillers, general, Ecology, Earth sciences, Climate, Greenhouse effect, nyt:combined-print-and-e-book-fiction=2015-08-30, New York Times bestseller, Fiction, thrillers, technological, Literature and fiction, mystery and suspense",2004,No page count available,"spa, chi, fre, ger, eng",No rating,https://openlibrary.org/works/OL46914W,https://covers.openlibrary.org/b/id/8393255-M.jpg
Greenmantle,John Buchan,I HAD JUST FINISHED breakfast and was filling my pipe when I got Bullivant's telegram.,"Fiction, thrillers, espionage, Hannay, richard (fictitious character), fiction, Great britain, fiction, World war, 1914-1918, fiction, Fiction, war & military, Richard Hannay (Fictitious character), World War, 1914-1918, Literature, Mystery, Fiction, Intelligence service, Classic Literature, Fiction, espionage, Secret service, Large type books, Romans, Guerre mondiale, 1914-1918, English War stories, Récits de guerre anglais, English literature, World War, 1914-1918 -- Fiction, War stories, Spy stories, Hannay, Richard (Fictitious character) -- Fiction, Intelligence service -- Great Britain -- Fiction, Romans, nouvelles, Fiction, general",1915,No page count available,"spa, eng, fre",No rating,https://openlibrary.org/works/OL76501W,https://covers.openlibrary.org/b/id/93023-M.jpg
Déjà Dead,Kathy Reichs,I WASN'T THINKING ABOUT THE man who'd blown himself up.,"Forensic anthropology, Fiction, Fiction, mystery & detective, women sleuths, Montreal (quebec), fiction, Forensic pathologists, fiction, Temperance Brennan (Fictitious character), Women forensic anthropologists, Medical examiners (Law), Forensic scientists, Women anthropologists, fiction, Romans policiers, Large type books, Women detectives, American literature",1997,No page count available,"chi, ita, fre, dut, eng",No rating,https://openlibrary.org/works/OL8075674W,https://covers.openlibrary.org/b/id/12940123-M.jpg
Kiss the Girls,James Patterson,"FOR THREE weeks, the young killer actually lived inside the walls of an extraordinary fifteen-room beach house.","Fiction, Police, Serial murders, Alex Cross (Fictitious character), Psychologists, Police psychologists, African American police, Detective and mystery stories, Accessible book, Protected DAISY, OverDrive, Suspense, Thriller, In library, African American psychologists, Cross, Alex (Personaje ficticio), Novela, Psicólogos afronorteamericanos, collectionid:ac",1995,No page count available,"dut, fre, ger, eng, spa, chi, tur",No rating,https://openlibrary.org/works/OL167171W,https://covers.openlibrary.org/b/id/535208-M.jpg
DEVIL IN A BLUE DRESS (Easy Rawlins Mysteries),Walter Mosley,I was surprised to see a white man walk into Joppy's bar.,"Fiction, mystery & detective, general, Rawlins, easy (fictitious character), fiction, Los angeles (calif.), fiction, California, fiction, African americans, fiction, Investigadores privados, Novela de misterio, Easy Rawlins (Fictitious character), Private investigators, Fiction, California, Rawlins, Easy (Personaje literario), Novela policíaca, Ficción, African American men, Hombres afronorteamericanos, Mystery and detective stories, Large type books, Mystery, Hard-boiled, Detective, Fiction, african american & black, mystery & detective, American literature",1990,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL115528W,https://covers.openlibrary.org/b/id/403944-M.jpg
