Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
A Midsummer Night's Dream,William Shakespeare,"1.1 Theseus, duke of Athens, is planning the festivities for his upcoming wedding to the newly captured Amazon, Hippolyta.","Drama, Courtship, Plays, Hippolyta (Greek mythology), Theseus (Greek mythology), Juvenile drama, Children's plays, English, Stage history, Textual Criticism, Nonfiction, Description and travel, Sources, Juvenile literature, Criticism and interpretation, Critique et interprétation, Classic Literature, English Young adult drama, Amateur theater, English drama, Open Library Staff Picks, Fairy plays, Silhouettes, Theater, Quartos, Problems, exercises, Cortejo amoroso, German Prints, Comedias, Teatro, Fantasy, Literary Criticism, English drama (Comedy), Midsummer night's dream (Shakespeare, William), Man-woman relationships, fiction, History and criticism, Shakespeare, William, 1564-1616, Courtship -- Drama, Athens (Greece) -- Drama, Children''s plays, Dramatic production, Atenas (Grecia), Hipólita (Mitología griega), Teseo (Mitología griega), Magic, Adaptations, Gesher (Theater company : Tel Aviv, Israel), Specimens, Theater programs, Comedy, British and irish drama (dramatic works by one author), Shakespeare, william, 1564-1616, midsummer night's dream, Shakespeare, william, 1564-1616, adaptations, English literature, study and teaching, Drama (dramatic works by one author), Shakespeare, william, 1564-1616, juvenile literature, English literature, British and irish fiction (fictional works by one author), Large type books, Drama, british and irish, Fiction, general, Children's plays, Children's fiction, Fairies, fiction, Cartoons and comics, Dreams, fiction, Shakespeare, william, 1564-1616, criticism and interpretation, Drama, collections, Comic books, strips, Juvenile fiction, Study and teaching (Secondary), Literature, Shakespeare, william, 1564-1616, comedies, Theatre, Shakespeare, William. A midsummer night's dream, Education, Rhaeto-Romance/Romansh literature, Rhaeto-Romance/Romansh drama, Texts translated into Rhaeto-Romance/Romansh, Children's literature, Continental european drama (dramatic works by one author), DRAMA / General, Relaciones hombre-mujer, Comedies, Forced removal and internment, 1942-1945, Shakespeare, Graphic novels, Comics & graphic novels, manga, general, Comics & graphic novels, literary, Comics & graphic novels, adaptations, Shakespeare, william , 1564-1616, Theseus, Hippolyta (greek mythology)--drama, Courtship--drama, Dreams in literature, Poetry, Film adaptations, Film and video adaptations",1600,No page count available,"ukr, afr, ger, dan, chi, fre, fin, epo, ita, mul, kor, heb, dut, cat, cze, spa, enm, roh, rus, eng, hrv, urd, por, jpn",No rating,https://openlibrary.org/works/OL259010W,https://covers.openlibrary.org/b/id/7205924-M.jpg
Moby Dick,Herman Melville,Chiamatemi Ismaele.,"American Sea stories, Mentally ill, Whaling, Science Fiction & Fantasy, Whales, great_books_of_the_western_world, Translations into French, Literature, Captain Ahab (Fictitious character), American Adventure stories, Sailors, Sea stories, Classic Literature, Whaling in literature, Young Adult Fiction, Open Library Staff Picks, open_syllabus_project, Fiction, Ship captains, Whaling ships, Juvenile fiction, Chasse, Whales in literature, Shipwrecks, Baleines, Long Now Manual for Civilization, General, Children: Grades 4-6, American fiction (fictional works by one author), Ahab, captain (fictitious character), fiction, Whaling, fiction, Children's fiction, Whales, fiction, Fiction, action & adventure, Fiction, psychological, Literature and fiction (general), Fiction, sea stories, Fiction, fantasy, epic, Poetry (poetic works by one author), Melville, herman, 1819-1891, American literature, history and criticism, Sea stories, history and criticism, Large type books, Literature and fiction, action and adventure, Illustrations, Pictorial works, Drama (dramatic works by one author), Picture-writing in literature, Readers (Primary), Readers for new literates, Adventure and adventurers, fiction, Ballenas, Ficción, Capitanes de barcos, Enfermos mentales, Naufragios, Cuentos de mar, Novela psicológica, Romance literature, Epic literature, Adventure fiction, Allegories, Whalers (Persons), Drama, Revenge, Prohibition, Achab (Personnage fictif), Romans, nouvelles, Capitaines de navire, Personnes vivant avec un trouble de santé mentale, Action & Adventure, Walfang, Moby Dick (Melville, Herman), Fiction, historical, general, Fiction, general, Moby Dick, Literatura infantil, Ahab, captain (fictitious character), Ahab, captain (fictitious character)--fiction, Whales--fiction, Whaling--fiction, Ps2384.m6 m45 1992, 813/.3, Whaling ships--fiction, Ship captains--fiction, Mentally ill--fiction, Ps2384 .m6 2001c, Shipwrecks--fiction, Sailors--fiction, Ps2384 .m6 2003b, Melville, herman , 1819-1891, Ps2384 .m6 2002, Comics & graphic novels, general, Comic books, strips, etc., Fate and fatalism, Symbolism, Récits de mer",1851,No page count available,"chi, ara, cat, dut, pol, fre, ger, new, und, spa, ita, jpn, rus, kor, eng, heb",No rating,https://openlibrary.org/works/OL102749W,https://covers.openlibrary.org/b/id/10544254-M.jpg
Treasure Island,Robert Louis Stevenson,"Squire Trelawney, Dr. Livesey, and the rest of these gentlemen having asked me to write down the whole particulars about Treasure Island, from the beginning to the end, keeping nothing back but the bearings of the island, and that only because there is still treasure not yet lifted, I take up my pen in the year of grace 17-- and go back to the time when my father kept the ""Admiral Benbow"" inn and the brown old seaman with the sabre cut first took up lodging under our roof.","Fiction, Treasure Island (Imaginary place), Treasure-trove, Pirates, Treasure troves, Children's fiction, Adventure and adventurers, fiction, Pirates, fiction, Buried treasure, fiction, Voyages and travels, fiction, Treasure island (imaginary place), fiction, Literature, British and irish fiction (fictional works by one author), Asventure and adventures, Adventure and adventures, Buried treasure, Caribbean area, fiction, Literature and fiction, juvenile, Adventure and adventurers, Juvenile fiction, Adventure stories, History, Treasure troves -- Juvenile fiction, Children: Grades 4-6, Classic Literature, Juvenile literature, Boys, Treasure maps, Long John Silver (Fictitious character), Action & Adventure, Sea stories, Piratas, Tesoros ocultos, Ficción, Relatos de aventura, Treasuretrove, Adventure fiction, Children: Grades 3-4, Cartoons and comics, Fiction, action & adventure, Fiction, sea stories, English literature, history and criticism, 19th century, Large type books, England, fiction, Stevenson, robert louis, 1850-1894, Adventures and adventurers, New Words, Medieval and modern Latin language, Remedial teaching, Reading interests, Reading, Reading (Secondary), Comic books, strips, Translations into Scots language, Report writing, Composition and exercises, English language, Readers, Treasue Island (Imaginary place), Textbooks for foreign speakers, Readers for new literates, Alice (Fictitious character : Carroll), Fantasy, AR 8.0., Romans, nouvelles, etc. pour la jeunesse, Child and youth fiction, Collected works (single author, multi-form), Poetry (poetic works by one author), Adaptations, Graphic novels, Teenage boys, Kidnapping, Voyages around the world, Disinheritance, Shipwrecks, Dictionaries, Spanish, French, German, Treasure Island: Robert Louis Stevenson, Henry Charles Pitz, Classic Novel, buccaneers, buried gold, joy, fear, suspense, Classics, New York Times reviewed, Roman écossais, High interest-low vocabulary books, Reading comprehension, Problems, exercises, English fiction, Fiction, historical, general, Novela, Aventuras y aventureros, Novela inglesa, Education, great britain, Ficción juvenil, Spanish language books, Spanish language, Literary Criticism, Nonfiction, Thriller, Spanish language materials, Novela juvenil, Aventuras, Trésors, Romans, nouvelles, Recherche, Isla del Tesoro (Lugares imaginarios), Tesoros enterrado, Buried treasure--Fiction, Pirates--Fiction, Adventure and adventurers--Fiction, Fiction, thrillers, general, Ocean travel, Mutiny, Children's stories, Scottish, Translations into Irish, Male authors, Children's stories, English, Scottish authors, Scottish Adventure stories, Illustrated children's books, Specimens, Language readers, Critique et interprétation, Children's literature, French, Historical fiction, English Literature, English, Languages & Literatures, Children's literature",1880,No page count available,"ger, dan, chi, gle, fre, fin, yid, lat, ita, und, mul, heb, ice, dut, cat, spa, sco, cor, rus, eng, guj, jpn, alb",No rating,https://openlibrary.org/works/OL24034W,https://covers.openlibrary.org/b/id/13859660-M.jpg
A Christmas Carol,"Charles Dickens, Ricardo Abraham, Arthur Rackham, John Leech, Harry Furniss, Luis Barthe, Viggo Johansen, Federigo Verdinois, Lluís Nonell i Brunés, David Aliaga Muñoz, Julius Seybt, Edward Aubrey Moriarty","Marley was dead, to begin with.","Ghost stories, Readers, Ebenzer Scrooge (Fictitious character), open_syllabus_project, Cartoons and comics, Promptbooks, Christmas stories, French language books, Poor families, Navidad, Esperanto, Sick children, French language, Repentance, Criticism and interpretation, Facsimiles, Christmas, English Manuscripts, English Christmas stories, Fiction,, Poor, Empathy, Animals, Adaptations, Recluses, French language edition, Translations into Portuguese, Comic books, strips, Recitations, Generosity, Literary collections, Cuentos de fantasmas, London(England), Children's stories, Ficción, Manners and customs, Fiction, Misers, History, Ebenezer Scrooge (Fictitious character), Social life and customs, Trials (Breach of promise), England, Vida social y costumbres, Juvenile fiction, Fantasmas, Bible stories, Texts, Cuentos de Navidad, Scrooge, Ebenezer (Personaje literario), Social conditions, Ghosts, Juvenile literature, Scrooge, Ebenezer (Fictitious character), High interest-low vocabulary books, Pictorial works, Short stories, Christmas, fiction, Children's fiction, Scrooge, ebenezer (fictitious character), fiction, England, fiction, Ghosts, fiction, British and irish fiction (fictional works by one author), Drama (dramatic works by one author), London (england), fiction, Coloring books, Child and youth fiction, Fiction, historical, Child and youth non-fiction, Carols, Children's songs, Holidays, fiction, Fiction, ghost, English literature, Parody, General, Zombies, Literature and fiction, juvenile, Literature and fiction, historical fiction, Large type books, Fantasy fiction, Songs, Christmas, juvenile literature, Conduct of life, Toy and movable books, Specimens, English Ghost stories, Illustrations, Classics, Christmas carol (Dickens, Charles), Fiction, historical, general, Great britain, fiction, Fiction, humorous, general, Fiction, general, Fiction, action & adventure, Fiction, suspense, Weihnachten, Nächstenliebe, Englisch, Gespenstergeschichte, Avarice, Novela juvenil, Fiction, christian, general, Greece, fiction, Literature and fiction, horror and ghost stories, Noël, Contes, Spanish language materials, Familles pauvres, Romans, nouvelles, Avares, Spanish language, Reading materials, Histoires de Noël, Fiction, religious, Christmas, poetry, Color, juvenile literature, English language, Study and teaching, Romans, Littérature, Enseignement des langues, Autoformation, Protected DAISY, In library, Comic books, strips, etc., Fiction, fantasy, general, Family, Publishers and publishing, Christmas trees, Redemption, Habsucht, Egoismus, Bekehrung, Nineteenth century,, Romans, nouvelles, etc. pour la jeunesse, Mœurs et coutumes, Readers for new literates, Animals, fiction, British and irish drama (dramatic works by one author), Art, Nowele angielskie, Tłumaczenia polskie, Boże Narodzenie, Nowele, Fiction, thrillers, suspense, Fiction, short stories (single author), Literature, collections, Classic Literature, Drama, Fiction, holidays, Fiction, classics, Reading, remedial teaching, Elementary education of adults, Family, fiction, Sick, fiction, Christmas music",1843,No page count available,"ukr, pol, ger, wel, chi, gle, fre, fin, epo, ita, und, kor, dut, spa, rus, eng, por, jpn, glg",No rating,https://openlibrary.org/works/OL8193497W,https://covers.openlibrary.org/b/id/13299222-M.jpg
Macbeth,William Shakespeare,This short scene establishes the supernatural element in the play and introduces the three witches (or weird sisters).,"Drama, Regicides, Kings and rulers, Texts, French-Canadian dialect, Scotland, kings, greed, murder of the King, regicide, wives pressuring, fear, Classic Literature, Comic and Graphic Books, Fiction, Young Adult Literature, Plays, Succession, Juvenile drama, Sources, In literature, History, Stage history, Problems, exercises, History and criticism, English literature, Criticism and interpretation, Children's plays, English, Adaptations, English drama, Cartoons and comics, Regicides in literature, Theatre Royal (London), Abbaye de Saint-Wandrille, English Young adult drama, Language, Illustrations, Outlines, syllabi, Comic books, strips, English drama (Tragedy), Translations into Italian, Kings and rulers in literature, Drama inglés, Teatro inglés, Literary Criticism, Tragedia inglesa, Macbeth, Critique et interprétation, open_syllabus_project, Macbeth (Shakespeare, William), Juvenile literature, Juvenile fiction, Literature, Tragedies, Macbeth, King of Scotland, 11th cent. -- Juvenile drama, Macbeth, King of Scotland, 11th cent, Vendetta, Juliet (Fictitious character), Youth, Conflict of generations, Romeo (Fictitious character), Tsonga poetry, Weird Sisters (Fictitious characters), Macduff (Fictitious character), Lady Macduff (Fictitious character), Mennonites, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Esperanto, Readers, British and irish drama (dramatic works by one author), Shakespeare, william, 1564-1616, macbeth, Shakespeare, william, 1564-1616, outlines, syllabi, etc., Shakespeare, william, 1564-1616, juvenile literature, English language, Drama, collections, Shakespeare, william, 1564-1616, adaptations, Art, Historical drama, Monarchie, Intrige, Dominanzstreben, Tod, School Textbooks, Tragedy, Children's plays, Shakespeare, william, 1564-1616, study and teaching, Study and teaching (Secondary), Secondary Education, Comics & graphic novels, general, Large type books, Textual Criticism, DRAMA / English, Irish, Scottish, Welsh, Scotland, history, fiction, Kings, queens, rulers, etc., fiction, Comic books, strips, etc., Comics & graphic novels, literary, Théâtre anglais, Translations into Swahili, Swahili drama, English, Irish, Scottish, Welsh, Engelsk skönlitteratur, Dramatik, Graphic novels, Shakespeare, william, 1564-1616, patriotism, Macbeth , active 11th century, Pr2823.a2 o74 2000, Sourcesshakespeare, william , 1564-1616, In literaturemacbeth , active 11th century, Shakespeare, william , 1564-1616, Kings and rulers--succession, Kings and rulers--succession--drama, Regicides--drama, Pr2823.a2 m56 2004, 822.3/3, Dramamacbeth , active 11th century, Pr2823.a2 b73 1997, Pr2823.a2 b73 2008, Pr2823.a2 w59 2006, Criticism and interpretationshakespeare, william , 1564-1616, Pr2823.a2 c53 2015, 822.33, Dramatic production",1508,No page count available,"ara, arm, ukr, pol, ger, dan, hin, wel, chi, gle, fre, fin, slo, epo, ita, und, tgl, nep, mul, kor, heb, dut, cat, swa, cze, spa, enm, sco, gre, nic, rus, kan, eng, tha, amh, por, jpn, glg",No rating,https://openlibrary.org/works/OL258902W,https://covers.openlibrary.org/b/id/872432-M.jpg
Faerie queene,Edmund Spenser,No description available,"Epic poetry, Knights and knighthood, Poetry, Virtues, Open Library Staff Picks, English Epic poetry, Poetry & poets: 16th to 18th centuries, Literature - Classics / Criticism, English, Irish, Scottish, Welsh, Textbooks, English, Literary Criticism, Literary Criticism & Collections / General, Science Fiction & Fantasy, Virtue and virtues, Poetry (poetic works by one author), Spenser, edmund, 1552?-1599, British and irish fiction (fictional works by one author), English poetry, Early modern, Spenser, edmund , 1552?-1599, Knights and knighthood--poetry, Virtues--poetry, Irish, Scottish, Welsh, Epic poetry, english, General, Lit000000, Cs.engls.liter",1590,No page count available,eng,No rating,https://openlibrary.org/works/OL1146502W,https://covers.openlibrary.org/b/id/5804540-M.jpg
On Liberty,John Stuart Mill,"John Stuart Mill said in his Autobiography that his father, James Mill, was ""the last of the eighteenth century.""","Liberté, Morale, Politique, Liberty, Women's rights, Women, Social and moral questions, Representative government and representation, Utilitarianism, Nature, Social conditions, Nonfiction, Philosophy, Politics, Democracy, Woman, Mill, John Stuart, 1806-1873, Libéralisme, Théorie politique, Political science, Yiddish poetry, Freedom, Intérêt général, Intérêt personnel, Political Freedom & Security, Civil Rights, Human Rights, 323.44, Jc585 .m76 2003, Jc585 .m6 1999, Civil rights, great britain, Great britain, politics and government, Civil rights, united states",1859,No page count available,"chi, per, fre, ger, yid, dan, urd, spa, jpn, swe, eng, heb",No rating,https://openlibrary.org/works/OL1068091W,https://covers.openlibrary.org/b/id/966821-M.jpg
A  child's garden of verses,Robert Louis Stevenson,"When I was down beside the sea, a wooden spade they gave to me to dig the sandy shore.","Children's poetry, Scottish, Scottish poetry, Children's poetry, English, Poetry, Children's poetry, English poetry, Andy Warhol's Factory (New York, N.Y.), Specimens, Toy and movable books, Juvenile literature, Miniature books, English, Poems, Children, Joy, Quotations, maxims, Happiness, Collections, Poetry, collections, Poetry (poetic works by one author)",1885,No page count available,"lat, eng",No rating,https://openlibrary.org/works/OL24165W,https://covers.openlibrary.org/b/id/8777530-M.jpg
Doctor Faustus,Christopher Marlowe,"CHORUS. Not marching in the fields of Thrasymene,","Drama, Legends, British and irish drama (dramatic works by one author), Poetry (poetic works by one author), Theatre, Literature, European Economic Community, Magicians, Marlowe, christopher, 1564-1593, Devil, Drama (dramatic works by one author), Faust , -approximately 1540, Magicians--drama, Devil--drama, Pr2664.a2 k64 2005, 822/.3, English drama, Ambition",1662,No page count available,"eng, ger",No rating,https://openlibrary.org/works/OL45757W,https://covers.openlibrary.org/b/id/8237009-M.jpg
John Donne Poetry,"John Donne, John Booty, P.G. Stanwood","Away thou fondling motley humourist,","Criticism and interpretation, English Christian literature, Correspondence, Translations into Spanish, English Love poetry, Translations into German, Literatura inglesa (historia e critica), Critique et interprétation, Poetry, Devotional literature, English Sermons, Drury, Elizabeth, d.1610, English literature, English Christian poetry, English Poets, CRITICA E INTERPRETACION, English poetry, Literatura inglesa, Poesia, Sonnets, Poetry & poets: 16th to 18th centuries, Devotional, Religion, Biography / Autobiography, Literary, Sermons, English, English, Irish, Scottish, Welsh, Christian literature, English, Spirituality - General, 17th century, Poetry (poetic works by one author), Donne, john, 1572-1631, Written works, English poetry, history and criticism, early modern, 1500-1700, Collected works (single author, multi-form), LITERARY COLLECTIONS, LITERARY CRITICISM, General, Early modern, Fiction, general, Donne, john , 1572-1631, Pr2246 .h3, 821.3",1633,No page count available,"ger, spa, eng",No rating,https://openlibrary.org/works/OL15420303W,https://covers.openlibrary.org/b/id/8238738-M.jpg
The Cat in the Hat,"Dr. Seuss, Simon Mugford",The sun did not shine.,"Nonsense verses, Children's stories, American, Readers, Juvenile fiction, Spanish literature, Poetry, Children's literature, Spanish, Latin language materials, Fiction, French language materials, Latin language, Cats, Spanish language, Bilingual, Stories in rhyme, Folklore, Fantasy, Ficción juvenil, Gatos, Pictorial works, Children's fiction, Cats, fiction, Cat in the hat (fictitious character), fiction, Juvenile Wit and humor, Children's stories, American, Fantasy fiction, Cat in the Hat (Fictitious character), Humorous stories, Large type books, Student activities, Creative activities and seat work, Brothers and sisters, Chats, Romans, nouvelles, etc. pour la jeunesse, Histoires rim?es, Juvenile literature, Hats, fiction, French language, readers, Picture books, Cats--poetry, Cats--fiction",1957,No page count available,"chi, ita, fre, rus, spa, lat, yid, ger, heb, eng",No rating,https://openlibrary.org/works/OL1898309W,https://covers.openlibrary.org/b/id/11342-M.jpg
Rime of the ancient mariner,Samuel Taylor Coleridge,"It is an ancient Mariner, / And he stoppeth one of three.","Poetry, Illustrations, Animal welfare, Textual Criticism, Albatrosses, Seafaring life, English Sea poetry, Human-animal relationships, English poetry, History and criticism, Sea poetry, Older men, Specimens, Illustrated books, Children's, Penance, Sailors, The rime of the ancient mariner (Coleridge), Long Now Manual for Civilization, Criticism, interpretation, Ballads, Poetry (poetic works by one author), Antarctica, Fiction, general, Voyages and travels, Rime of the ancient mariner (Coleridge, Samuel Taylor), Ocean travel, Oeuvres, Poésie, Illustration, Rime of the ancient mariner",1836,No page count available,"ita, hun, rus, cat, ger, heb, eng",No rating,https://openlibrary.org/works/OL26130W,https://covers.openlibrary.org/b/id/8225489-M.jpg
Aeneis,Publius Vergilius Maro,"I sing of arms and of the man, fated to be an exile, who long since left the land of Troy and came to Italy to the shores of Lavinium; and a great pounding he took by land and sea at he hands of the heavenly gods because of the fierce and unforgetting anger of Juno.","Poetry, Aeneas (Legendary character), Latin Epic poetry, Translations into English, Legends, Translations into Italian, Translations into French, Readers, Latin language, Translations into German, Translations into Spanish, Translations into Scots, Translations into Hebrew, Dido (Legendary character), Examinations, questions, Illustrations, Phaedra (Greek mythology), Problems, exercises, Aeneas (Legendary character) in literature, Trojan War, Translations into Hungarian, Drama, Rome, Greek literature, Concordances, Italian Dialect poetry, History, Translations into Russian, Turnus (Legendary character), Translations into Polish, Translations into Arabic, Translations into Slovak, Protected DAISY, In library, Poetry (poetic works by one author), Epic poetry, Early works to 1800, Latin Love poetry, Virgil, Latin poetry, translations into english, Aeneas, Epic poetry, latin--translations into english, Legends--rome, Epic poetry, latin, Legends--rome--poetry, Pa6807.a5 k54 1956, Pa6807.a5 w47 2003, 873/.01, Aeneas (legendary character)--poetry, Pa6807.a5 m23 2007, Latin poetry, Pa6803.b29 h37 1994, Ancient roman poetry, Pa6807.a5 m23 2004, Pa6807.a5 f25 2006, Open_syllabus_project, Open library staff picks, Fiction, Poetry & poets: classical, early & medieval, Works by individual poets: classical, early & medieval, Reference, Literature - classics / criticism, Latin, Plays / drama, Ancient, classical & medieval, General, Bub_upload, Légendes, Poésie épique latine, Enée (personnage légendaire), Traductions anglaises, Poésie, Continental european fiction (fictional works by one author), In literature, Pa6825 .j67 1994, Latin language, readers, Love poetry",1710,No page count available,"dan, ita, fre, ger, grc, heb, sco, por, ara, pol, slo, und, spa, eng, hun, cze, arm, per, rus, mul, srp, lat, dut",No rating,https://openlibrary.org/works/OL16280231W,https://covers.openlibrary.org/b/id/6968564-M.jpg
Goethe's Werke,Johann Wolfgang von Goethe,No description available,"Translations into English, Knowledge, Science, German Authors, Biography, Philosophy, Art, Literature, German Aesthetics, History and criticism, German National characteristics, Characters, Quotations, English Translations, Readers, Travel, German Maxims, Men in literature, Aesthetics, Music, German Erotic poetry, Music in literature, German language, Calendars, Men, Literary calendars, Women in literature, Translations into Catalan, Women, bub_upload",1800,No page count available,"eng, ger",No rating,https://openlibrary.org/works/OL15116693W,https://covers.openlibrary.org/b/id/5760460-M.jpg
Ars amatoria,Ovid,No description available,"Love poetry, Latin, Love-letters, Poetry, Latin Erotic poetry, Latin Didactic poetry, Seduction, Translations into English, Translations into French, Translations into Spanish, Translations into Italian, Incantations, Problems, exercises, Latin Love poetry, Traducciones al español, Poesía, Love poetry, Translations into Russian, Latin literature, Separation (Psychology), Translations into German, Man-woman relationships, Readers, Anthologies, Latin language, Love, Seducción, Seducation, Latin poetry, Poesía amorosa latina, Poesía erótica latina, Early works to 1800, Poesía didáctica latina, Separación (Psicología), Latin language materials, Didactic poetry, Erotic poetry, Poetry (poetic works by one author), Latin poetry, translations into english, English Love poetry, Love poetry, English (Middle), Latin literature, translations into english, Gedichten, Latijn, Klassieke oudheid",1494,No page count available,"fre, ger, fro, spa, lat, ita, rus, mul, eng",No rating,https://openlibrary.org/works/OL97725W,https://covers.openlibrary.org/b/id/12733518-M.jpg
Poems,Rainer Maria Rilke,No description available,"Correspondence, Translations into Chinese, German Authors, Translations into Romanian, Translations into English, Poesia, German poetry, Homes and haunts, Greek Translations, English Translations, Friendship, Translations into Hungarian, Rilke, Rainer Maria, 1875-1926 -- Translations into English., Poetry (poetic works by one author), German poetry, translations into english, Translations into Portuguese, New York Times reviewed, Rilke, rainer maria, 1875-1926, Provenance, Flemming (Albert Ernest), German literature, translations into english",1900,No page count available,"swe, rum, chi, fre, ita, hun, gre, rus, cat, por, ger, eng",No rating,https://openlibrary.org/works/OL3800819W,https://covers.openlibrary.org/b/id/8239412-M.jpg
Fables,Jean de La Fontaine,A Grasshopper gay,"French Fables, Translations into English, Fables, Oversize books, Illustrations, Adaptations, Translations into Malagasy, Specimens, Aesop's fables, English Fables, French language, Translations into French Creole, Readers, Poetry, French language materials, Translations into Yiddish, Juvenile literature, Translations from French, Translations into Arabic, Translations into Esperanto, Translations into Occitan, Toy and movable books, Dialects, Latin language, Yiddish Fables, Translations into Italian, Translations, Translations into Vietnamese, Translations into German, Russian Fables, Animals, Fábulas, La Fontaine, Jean de, 1621-1695. Fables, Monaco, Fábulas francesas, Rats, Accessible book, Fables françaises, Traductions anglaises, Protected DAISY, In library, Fiction, OverDrive, Children's fiction, Fiction, general, Translations into Creole, Short stories, French literature",1678,No page count available,"yid, cpf, spa, mlg, eng, fre, mul, vie, ara, lat, gle, ita, epo, ger, oci",No rating,https://openlibrary.org/works/OL50348W,https://covers.openlibrary.org/b/id/976209-M.jpg
Poems,William Blake,"Behold me, then: me for him, life for life...","Exhibitions, English Engraving, Children's poetry, English, History and criticism, Criticism and interpretation, English poetry, Illustrations, English Art, Textual Criticism, Poetry, Spanish language materials, Non-Classifiable, 19th Century English Poetry, Poetry (poetic works by one author), Collected works (single author, multi-form), Children's poetry, English prose literature, Blake, william, 1757-1827",1783,No page count available,"fre, ita, jpn, cat, spa, eng",No rating,https://openlibrary.org/works/OL575443W,https://covers.openlibrary.org/b/id/8236962-M.jpg
Satyricon,Petronius Arbiter,"[Encolpius is in full flow:] 'This, surely, is the same band of Furies goading our teachers of rhetoric when they cry: ""These wounds have I sustained for our country's liberty, this eye have I forfeited in your service.","Latin Satire, Translations into French, Fiction, Fiction, humorous, general, Rome, fiction, Bisexual men, Latin literature, Open Library Staff Picks, Translations into English, Humor, Readers, Latin Inscriptions, Translations into Spanish, Criticism and interpretation, Latin language, Literary collections, Translations into Italian, Latin fiction, Translations into German, History, Latin language materials, Fiction, humorous, Continental european fiction (fictional works by one author), Satire, latin, Latin literature, translations into english, Fiction, gay, Fiction, historical, general, Kommentar, Fiction, general, Anecdotes, Fiction, romance, general, Satire,Latin, Fiction (fictional works by one author), Classic Literature, Latin poetry, Translations into Russian, Satira E Humor Latino, Ancient, Satire, latin--translations into english, Pa6558.e5 r83 2000, 873/.01",1575,No page count available,"swe, ita, fre, gre, rus, dut, lat, und, spa, dan, ger, eng",No rating,https://openlibrary.org/works/OL503861W,https://covers.openlibrary.org/b/id/6060585-M.jpg
Oresteia,Aeschylus,No description available,"Agamemnon (Greek mythology), Drama, Electra (Greek mythology), Greek drama, Greek drama (Tragedy), Orestes (Greek mythology), Translations into English, Translations into Icelandic, Translations into Italian, Translations into Spanish, Hellenistic Greek literature, Greek language materials, Greek Mythology, Greek, Continental european drama (dramatic works by one author), Fiction (fictional works by one author), Mythology, greek, Greek drama, translations into english, Fiction, general, Classical drama, Erinyes (Greek mythology), Poesia dramatica grega, Poetry (poetic works by one author), Special events, Power (social sciences), Social control, Toneelstukken, Illustraties, Grieks, Klassieke oudheid, Clytemnestra (Greek mythology), Aeschylus, Orestes (greek mythology)--drama, Agamemnon (greek mythology)--drama, Electra (greek mythology)--drama, Pa3827.a7 c58 2002, 882/.01, Agamemnon, Electra, Orestes, Pa3827.a7 h84 1999b, 882.01",1845,No page count available,"eng, ger, grc, gre, ice, ara, cze, lat, ita, spa",No rating,https://openlibrary.org/works/OL10328829W,https://covers.openlibrary.org/b/id/6548168-M.jpg
The Hunting of the Snark,Lewis Carroll,No description available,"Bibliography, History and criticism, Children's poetry, English, Poetry, Collections, English poetry, Nonsense verses, Illustrations, Translations into French, Juvenile literature, English Nonsense verses, Poetry (poetic works by one author), Fiction, Juvenile Fiction, Non-Fiction 9+, Vers nonsensiques anglais, English literature, Hunting of the snark (Carroll, Lewis), English wit and humor, Hunters, Comic books, strips, Children's fiction, Carroll, lewis, 1832-1898, Nonsense verses, history and criticism",1876,No page count available,"eng, rus, fre, mul, spa",No rating,https://openlibrary.org/works/OL151447W,https://covers.openlibrary.org/b/id/8243028-M.jpg
Meghadūta,Kālidāsa,No description available,"Sanskrit Love poetry, Sanskrit Lyric poetry, Poetry (poetic works by one author), Sanskrit poetry, History and criticism, Sanskrit language, Texts, Early works to 1800, Translations into Hindi",1813,No page count available,"raj, guj, fre, tel, lat, hin, ger, mar, san, mai, nep, pan, ben, ita, bho, mon, kan, ori, inc, eng",No rating,https://openlibrary.org/works/OL293343W,https://covers.openlibrary.org/b/id/8243134-M.jpg
Milton's Poems,John Milton,"Paradise Lost. The Verse of ""Paradise Lost."" ""The measure is English Heroic Verse without Rime,"" as that of Homer in Greek, and of Virgil in Latin; Rime being no necessary Adjunct or true Ornament of Poem or good Verse, in longer Works especially, but the Invention of a barbarous Age, to set off wretched matter and lame Meeter; grac't indeed since by the use of some famous modern Poets, carried away by Custom, but much to thir  own vexation, hindrance, and constraint, to express many things otherwise, and for the most part worse than else they would have exprest them [...]""  From Milton's own Edition, 1669.","Bible, Criticism and interpretation, Elegiac poetry, Latin (Medieval and modern), English Manuscripts, English poetry, Facsimiles, Fall of man, History of Biblical events, Manuscripts, Modern Civilization, Poetry, Temptation, Translations into English, Englisch, Early modern, Lyrik, Botanists, Medical Botany, Milton, john, 1608-1674, Milton, john, 1608-1674, criticism and interpretation, Poetry (poetic works by one author), English poetry, history and criticism, early modern, 1500-1700, English literature, English poetr, Language study, English, Literary criticism, European",1605,No page count available,"ita, mul, und, eng",No rating,https://openlibrary.org/works/OL810990W,https://covers.openlibrary.org/b/id/8235508-M.jpg
