Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Hope and Help for Your Nerves,Claire Weekes,"If you are reading this book because your nerves are ""in a bad way,'' you are the very person for whom it has been written, and I shall therefore talk directly to you as if you were sitting beside me.","Mental health, Popular works, Nerves",1990,No page count available,eng,No rating,https://openlibrary.org/works/OL6730337W,https://covers.openlibrary.org/b/id/291634-M.jpg
Maigret aux assises,Georges Simenon,No description available,"Fiction, Jules Maigret (Fictitious character), Police, Maigret, jules (fictitious character), fiction, Continental european fiction (fictional works by one author), Paris (france), fiction, France, fiction, Fortune hunters, Criminals, French fiction, Psychological fiction, Man-woman relationships, Prostitutes, Popular Print Disabled Books, Fiction, mystery & detective, police procedural, Fiction, crime",1960,No page count available,"eng, fre",No rating,https://openlibrary.org/works/OL1242919W,https://covers.openlibrary.org/b/id/9149458-M.jpg
Rest,Alex Soojung-Kim Pang,No description available,"Performance, Work, Psychology, Rest, Physiological aspects, Work, physiological aspects, Work-life balance, New York Times reviewed, Physiology, HEALTH & FITNESS / Work-Related Health, PSYCHOLOGY / Creative Ability, SELF-HELP / Creativity, Physical fitness, Health aspects, HEALTH & FITNESS / Sleep & Sleep Disorders, Working Patterns & Practices, Advice On Careers & Achieving Success, Popular Medicine & Health",2016,No page count available,eng,No rating,https://openlibrary.org/works/OL19664843W,https://covers.openlibrary.org/b/id/10453387-M.jpg
Evolution's Rainbow,Joan Roughgarden,All species have genetic diversity-their biological rainbow.,"Seksualiteit, Evolution, Biodiversity, SOCIAL SCIENCE, Sexual orientation, Sexual behavior in animals, Popular Works, Biodiversiteit, Gender Identity, Gender Studies, Sexuality, Sekseverschillen, Seksuele voorkeur, Animal Sex Behavior, Sexual Behavior, Evolutionaire biologie, Biological diversity, Cross-Cultural Comparison, Sex, Sexual selection, Gender nonconformity, Cross-cultural studies, Sex role, LGBTQ gender identity, LGBTQ sociology, Stonewall Book Awards, Animal Sexual Behavior",2004,No page count available,eng,No rating,https://openlibrary.org/works/OL8304028W,https://covers.openlibrary.org/b/id/327890-M.jpg
"The queen-like closet, or, Rich cabinet",Hannah Woolley,No description available,"Cookery, Early works to 1800, English Cookery, Home economics, Popular Medicine, Recipes, Traditional medicine, English Cooking",1670,No page count available,eng,No rating,https://openlibrary.org/works/OL5225487W,No thumbnail available
The Girlfriends' Guide to Pregnancy,Vicki Iovine,Quite often nature provides us with physical clues that might make us suspect we are pregnant even before modern science confirms it.,"Pregnancy, Popular Works, Humor, Obstetric Labor",1995,No page count available,eng,No rating,https://openlibrary.org/works/OL1981595W,https://covers.openlibrary.org/b/id/405976-M.jpg
"Foods That Harm, Foods That Heal",Reader's Digest,People have used alcohol in one form or another since prehistoric times.,"Food, Nutrition, Popular works, Popular Works",1997,No page count available,eng,No rating,https://openlibrary.org/works/OL8064611W,https://covers.openlibrary.org/b/id/512878-M.jpg
Can't We Talk About Something More Pleasant?,Roz Chast,No description available,"Adult children of aging parents, Aging, Adult Children, Psychology, Graphic novels, American Authors, Comic books, strips, Patients, Dementia, Parent-Child Relations, Family, Cartoonists, Personal Memoirs, Terminal Care, Caregivers, Aging parents, Nonfiction, Artists, Family relationships, Aged, Cloth or Hardcover, Biography, Care, Comics & graphic novels, nonfiction, biography & memoir, Dementia, popular works, Parent and adult child, nyt:hardcover-graphic-books=2014-05-25, New York Times bestseller, Medicine, Elderly, Families, Jewish families, Roz Chast, Pictorial Wit and humor, Humor, Family Relations",2014,No page count available,eng,No rating,https://openlibrary.org/works/OL17071444W,https://covers.openlibrary.org/b/id/7312632-M.jpg
Reluctantly Alice,Phyllis Reynolds Naylor,"IN SEVENTH grade, you grow backwards.","Family, Family life, Junior high schools, Single-parent families in fiction, Juvenile fiction, Single-parent families, Schools in fiction, Fiction, Junior high schools in fiction, Family life in fiction, Schools, Schools -- Fiction, Single-parent families -- Fiction, Family life -- Fiction, School stories, Donna Harsh Collection, Single parent family, Families, Phyllis Reynolds Naylor, Tweens, Teens, Teenagers, YA, Young adults, Juvenile, Literature, Books, Book, Chapters, Alice, Series, Friends, Friendship, Trust, Girls, Interpersonal relations, Brothers, Sisters, Popularity, Bullying, Junior High, Middle school, Seventh-grade girls, Children's fiction, Interpersonal relations, fiction, Schools, fiction, Single-parent families, fiction, Family life, fiction",1991,No page count available,"ger, eng",No rating,https://openlibrary.org/works/OL13481W,https://covers.openlibrary.org/b/id/12361055-M.jpg
The PTSD workbook,Mary Beth Williams,No description available,"Post-traumatic stress disorder, Treatment, Diagnosis, Popular works",2002,No page count available,eng,No rating,https://openlibrary.org/works/OL3122471W,https://covers.openlibrary.org/b/id/821487-M.jpg
The Stations of the Sun,Ronald Hutton,No description available,"Social life and customs, Popular culture, Holidays, Folklore, Festivals, Fetes nationales, Fetes religieuses, Dagelijks leven, M¿urs et coutumes, Jours feries, Religieuze gebruiken, Manners and customs, Volkscultuur, Culture populaire, Moeurs et coutumes, Jaargetijden, Histoire, Feestdagen, Rites and ceremonies, Fetes, Sociale geschiedenis, Fiction, general, Great britain, social life and customs, Folklore, great britain, Popular culture, great britain, Great britain, history",1996,No page count available,eng,No rating,https://openlibrary.org/works/OL15335171W,https://covers.openlibrary.org/b/id/120082-M.jpg
The herbal kitchen,Kami McBride,No description available,"Phytotherapy, Cookbooks, Medicinal Plants, Cooking, Cooking (Herbs), Herbs, Health aspects, Therapeutic use, Popular Works, Materia Medica, Cooking (herbs and spices), Health, Self-care, health, Herbs, therapeutic use",2010,No page count available,eng,No rating,https://openlibrary.org/works/OL16656236W,https://covers.openlibrary.org/b/id/8799461-M.jpg
The Art of Statistics,David Spiegelhalter,No description available,"Statistics, Popular works",2019,No page count available,eng,No rating,https://openlibrary.org/works/OL20740482W,https://covers.openlibrary.org/b/id/9500448-M.jpg
The motion of light in water,Samuel R. Delany,No description available,"Social life and customs, Intellectual life, 20th century, American Authors, Bohemianism, Science fiction, Homes and haunts, Authors, American, Authorship, Popular culture, Biography, Bohémiens, Autobiografie, New york (n.y.), intellectual life, New york (n.y.), social life and customs, Science fiction, authorship, Sex in literature, Science fiction, american, Biography, 20th century, Popular culture, new york (state), new york, Gay men",1988,No page count available,eng,No rating,https://openlibrary.org/works/OL56828W,https://covers.openlibrary.org/b/id/4307901-M.jpg
A choice of catastrophes,Isaac Asimov,No description available,"Popular works, Natural disasters, Astronomy, Forecasts, Twenty-first century, Disasters, Twentieth century, Ouvrages de vulgarisation, Astronomie, Catastrophes naturelles, Fiction, science fiction, general, End of the world (Astronomy), End of the world",1979,No page count available,"spa, eng, rus, tur",No rating,https://openlibrary.org/works/OL46323W,https://covers.openlibrary.org/b/id/6972748-M.jpg
The internet of things,Samuel Greengard,It’s incredibly easy to overlook the full impact of any given technology on our world.,"Embedded computer systems, Popular works, Internet of things, Embedded internet devices",2015,No page count available,eng,No rating,https://openlibrary.org/works/OL20001280W,https://covers.openlibrary.org/b/id/12150398-M.jpg
Encyclopedia of medicinal herbs,Joseph M. Kadans,No description available,"Dictionaries, Herbs, Medicinal plants, Vegetable Materia medica, Popular Works, Herbal Medicine",1972,No page count available,eng,No rating,https://openlibrary.org/works/OL5901059W,https://covers.openlibrary.org/b/id/6495684-M.jpg
Thoughts & feelings,"Matthew McKay, Patrick Fanning, Martha Davis",You have probably opened this book because you're feeling bad.,"Cognitive therapy, Crisis Intervention, Psychological Stress, Stress, Psychological, Coping with personal problems, Physiological & neuro-psychology, Popular psychology, General, Self-Help, Self-realization, Psychology, Mood Disorders, Behavior Therapy, Emotions, Internal medicine, Stress management, Relaxation",1981,No page count available,eng,No rating,https://openlibrary.org/works/OL2764949W,https://covers.openlibrary.org/b/id/821349-M.jpg
Sleep smarter,Shawn Stevenson,No description available,"Sleep, Sleep disorders, Popular works, Health aspects, Sleep, popular works, Sleep disorders, popular works, Sleep, health aspects",2016,No page count available,eng,No rating,https://openlibrary.org/works/OL20022524W,https://covers.openlibrary.org/b/id/12420270-M.jpg
This business of music,"M. William Krasilovsky, Sidney Shemel, John M. Gross, Jonathan Feinstein",The music business is dynamic and ever-changing.,"Popular music, Copyright, Economic aspects of Music, Writing and publishing, Music, Music trade, Economic aspects, Music industry, Reference works, Music/Songbooks, Business Aspects, Music / Business Aspects, Populärmusik, Musikbranschen, Ekonomiska aspekter, Recht, Musikwirtschaft, Copyright law, Law, Musik, Music, economic aspects",1971,No page count available,eng,No rating,https://openlibrary.org/works/OL2924952W,https://covers.openlibrary.org/b/id/624683-M.jpg
"Health, safety, and nutrition for the young child",Lynn R. Marotz,No description available,"Nutrition, Health and hygiene, Children, Prevention, Children's accidents, Child care, Children, health and hygiene, Children, nutrition, Nutrition - medicine, General & miscellaneous - medicine, Food service, Nutrition - popular works, Safety & first aid, Health care delivery, Child rearing & development, Infants & toddlers - infants, Family & child health, Family & child healt",2012,No page count available,eng,No rating,https://openlibrary.org/works/OL16151334W,https://covers.openlibrary.org/b/id/9610136-M.jpg
Yoga for dummies,Larry Payne,No description available,"Hatha yoga, Popular works, Yoga",2001,No page count available,eng,No rating,https://openlibrary.org/works/OL19980227W,https://covers.openlibrary.org/b/id/12933073-M.jpg
Gone from my sight,Barbara Karnes,No description available,"Death, Popular works, Mort, Deaths",1986,No page count available,eng,No rating,https://openlibrary.org/works/OL9187645W,https://covers.openlibrary.org/b/id/12724337-M.jpg
The cartoon guide to chemistry,Larry Gonick,No description available,"Humor, Chemistry, Popular works, Caricatures and cartoons, Chemistry, popular works, Humor, form, comic strips & cartoons",2005,No page count available,No language specified,No rating,https://openlibrary.org/works/OL15135399W,https://covers.openlibrary.org/b/id/6468016-M.jpg
Bisexual politics,Naomi Tucker,No description available,"Bisexuals, Bisexuality, Political activity, Bisexualité, POLITICAL SCIENCE, Public Policy, Cultural Policy, SOCIAL SCIENCE, Anthropology, Cultural, Popular Culture",1995,No page count available,eng,No rating,https://openlibrary.org/works/OL16457725W,https://covers.openlibrary.org/b/id/4825890-M.jpg
The Silva Mind Control method for getting help from your other side,"José Silva, Robert B. Stone",No description available,"Aspectos psicológicos, Cerebral dominance, Dominación cerebral, Exito, Método Silva, Obras populares, Popular works, Psychological aspects, Psychological aspects of Success, Silva Mind Control, Success, Applied Psychology, Motivational & Inspirational, Personal Growth - General, Spanish, Foreign Language Study, Psychology, Language, Spanish: Adult Nonfiction",1989,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL2989450W,https://covers.openlibrary.org/b/id/3353462-M.jpg
Brilliant Blunders,Mario Livio,No description available,"Scientific Errors, SCIENCE / History, BIOGRAPHY & AUTOBIOGRAPHY / Science & Technology, SCIENCE / General, Errors, scientific, Science, History, General, BIOGRAPHY & AUTOBIOGRAPHY, Science & Technology, Fehler, Irrtum, Naturwissenschaften, Naturwissenschaftler, Vetenskapliga upptäckter, Vetenskapshistoria, Errors, nyt:combined-print-and-e-book-nonfiction=2013-09-22, New York Times bestseller, New York Times reviewed, Discoveries in science, Popular works, Darwin, Charles, 1809-1882, Kelvin, William Thomson, Baron, 1824-1907, Pauling, Linus, 1901-1994, Hoyle, Fred, 1915-2001, Einstein, Albert, 1879-1955",2013,No page count available,"fre, jpn, spa, tur, eng, heb, rus",No rating,https://openlibrary.org/works/OL16816305W,https://covers.openlibrary.org/b/id/7333080-M.jpg
The mindfulness & acceptance workbook for anxiety,"John P. Forsyth, John P., Ph.D. Forsyth, Georg Eifert",No description available,"Anxiety Disorders, Acceptance and commitment therapy, Popular works, Treatment, Anxiety disorders, Mood Disorders, Self-Help, Mindfulness-based cognitive therapy",2007,No page count available,eng,No rating,https://openlibrary.org/works/OL8920598W,https://covers.openlibrary.org/b/id/1919678-M.jpg
Rainsong,Phyllis A. Whitney,No description available,"Fiction, Composers, Lyricists, Writing and publishing, Popular music, Large type books, Widows, Fiction, romance, contemporary, Fiction, romance, suspense, gothic romance",1818,No page count available,eng,No rating,https://openlibrary.org/works/OL60507W,https://covers.openlibrary.org/b/id/7285774-M.jpg
Be your own doctor,Ann Wigmore,No description available,"Medical Botany, Naturopathy, Nutrition, Popular works, Therapeutic use, Triticum, Vegetarian Diet, Vegetarianism, Cooking (Natural foods), Diet therapy, Diet in disease, Holism",1975,No page count available,"eng, chi",No rating,https://openlibrary.org/works/OL5263056W,https://covers.openlibrary.org/b/id/693882-M.jpg
Keep your brain alive,"Katz, Lawrence, Lawrence Katz, Manning Rubin","The first time you forget the name of a person you should know, a movie title, or an important meeting, you're likely to exclaimonly half-jokingly""I'm losing it!","Age factors, Aging, Cognition, Memory, Problems, exercises, Problems, exercises, etc, Psychological aspects, Psychological aspects of Aging, Psychology, Popular Works, Popular psychology, Self-Help & Practical Interests, Health & Fitness, Self-Help, HEA000000, HEA, HUM, Personal Growth - Memory Improvement, Self-Help / Personal Growth / Memory Improvement, General, Aging, psychological aspects",1998,No page count available,eng,No rating,https://openlibrary.org/works/OL1879414W,https://covers.openlibrary.org/b/id/507501-M.jpg
The Wish,Gail Carson Levine,"""I once read that in some primitive tribe or other, they punished people by ignoring them.""","Friendship in fiction, Popularity in fiction, Escuelas, Wishes in fiction, Juvenile literature, Juvenile fiction, Popularity, Ficción juvenil, Fiction, Schools in fiction, Wishes, Amistad, Schools, Friendship, Deseos, Popularity -- Fiction, Friendship -- Fiction, Schools -- Fiction, Wishes -- Fiction, Children's fiction, Children, fiction, Friendship, fiction, Schools, fiction, Popularity, fiction",1999,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL14385W,https://covers.openlibrary.org/b/id/34912-M.jpg
Influencer,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",No description available,"Leadership, Power (Psychology), Psychology, Popular Works, Social Behavior, Influence (Psychology), Influence (psychology), Interpersonal relations, Success, psychological aspects, Conduct of life, Power, Power (psychology), Popular works, Social behavior, Decision-making & problem solving, General, Management, Motivational, Training, Bus041000, Cs.bs_cmm.ldr_com, Cs.ecn.mgn_ecn, Business & economics -> management -> training & development, Business & economics -> business -> business studies",2007,No page count available,eng,No rating,https://openlibrary.org/works/OL16324596W,https://covers.openlibrary.org/b/id/7147106-M.jpg
Every patient tells a story,Lisa Sanders,No description available,"Popular works, Diagnosis, Diagnostic Errors, Differential Diagnosis, Popular Works",2009,No page count available,No language specified,No rating,https://openlibrary.org/works/OL19931258W,https://covers.openlibrary.org/b/id/6302390-M.jpg
Social Sciences,Kath Woodward,No description available,"Social sciences, Social problems, POLITICAL SCIENCE / Globalization, SOCIAL SCIENCE / General, SOCIAL SCIENCE / Popular Culture, Social sciences, research, Social Sciences, Sciences sociales, SOCIAL SCIENCE, Essays, Social Sciences - General, Reference, Samhällsvetenskap",2003,No page count available,eng,No rating,https://openlibrary.org/works/OL8096212W,https://covers.openlibrary.org/b/id/1214812-M.jpg
The teenage brain,Frances E. Jensen,No description available,"Brain, Growth, Developmental neurobiology, Adolescent psychology, Developmental psychobiology, PSYCHOLOGY / General, Parent and teenager, nyt:education=2015-02-08, New York Times bestseller, Popular Works, Growth & development, PSYCHOLOGY, General, Child Care, Brain, growth, Developmental biology",2013,No page count available,eng,No rating,https://openlibrary.org/works/OL17077916W,https://covers.openlibrary.org/b/id/7317941-M.jpg
Black oxen,Gertrude Atherton,Talk. Talk. Talk. . . . Good lines and no action . . . said all . . . not even promising first act . . . eighth failure and season more than half over . . . rather be a playwright and fail than a critic compelled to listen to has-beens and would-bes trying to put over bad plays. . . .,"Fiction, general, United states, fiction, Nineteen twenties, Fiction, Popular culture, Women, Social life and customs, Années vingt (Vingtième siècle), Romans, nouvelles, Culture populaire, Femmes, Mœurs et coutumes, Manners and customs, Fiction, science fiction, general",1923,No page count available,eng,No rating,https://openlibrary.org/works/OL1797224W,https://covers.openlibrary.org/b/id/1858675-M.jpg
Generation of swine,Hunter S. Thompson,No description available,"Politics and government, Popular culture, Travel, History, Aufsatzsammlung, Zeitfragen, Thompson, hunter s., 1937-2005, United states, politics and government, 1981-1989, Popular culture, united states, Journeys",1988,No page count available,"eng, spa",No rating,https://openlibrary.org/works/OL158079W,https://covers.openlibrary.org/b/id/7446486-M.jpg
The Billboard book of number one hits,Fred Bronson,"THE typical record industry executive picking up the July 9, 1955 issue of Billboard might have taken notice that the new number one single on the Best Sellers in Stores chart was ""(We're Gonna) Rock Around the Clock"" by Bill Haley and His Comets, and then moved on to the more pressing news stories of the day.","Biography, Discography, Musicians, Popular music, Reviews, Rock music, Sound recordings, Popmuziek, Tophits",1985,No page count available,eng,No rating,https://openlibrary.org/works/OL3746168W,https://covers.openlibrary.org/b/id/624657-M.jpg
Zlateh the Goat and Other Stories,"Isaac Bashevis Singer, Sendak Isaac Singer","SOMEWHERE, sometime, there lived a rich man whose name was Kadish.","Children's fiction, Short stories, Jews, fiction, Jewish folk literature, Goats, Fiction, Cuentos populares judíos, Jewish Tales, Juvenile fiction, Legends and stories, Tales, Jewish, Families, Jews, Family life, Newbery Honor, Children's stories, Folklore, Tales, Yiddish Folk literature",1966,No page count available,"spa, chi, eng",No rating,https://openlibrary.org/works/OL1345029W,https://covers.openlibrary.org/b/id/3326063-M.jpg
Folk medicine,D. C. Jarvis,No description available,"Traditional medicine, Popular Medicine, Folklore, Honey, Apithérapie, Médecine populaire, Diet, Traditional Medicine, History",1958,No page count available,eng,No rating,https://openlibrary.org/works/OL5883402W,https://covers.openlibrary.org/b/id/7944984-M.jpg
Darwin for beginners,"Jonathan Miller, M. Miller, V. Van Loon, Borin Van Loon","WHEN DARWIN'S FRIEND &amp; COLLEAGUE T.H. HUXLEY FIRST READ THE ORIGIN OF SPECIES IN 1859 HE SAID TO HIMSELF . . . . . . . . .""HOW STUPID NOT TO HAVE THOUGHT OF IT BEFORE!""","Biography, Naturalists, Evolution (Biology), Biografía, Popular works, Naturalistas, Darwin, charles, 1809-1882, Evolution",1982,No page count available,"spa, eng",No rating,https://openlibrary.org/works/OL2018183W,https://covers.openlibrary.org/b/id/419900-M.jpg
Star Trek - Mirror Universe - Dark Victory,William Shatner,"The waiting was over... ""Ten,"" the emperor said.","American Science fiction, Cybernetics, Fiction, Forecasting, History and criticism, Interplanetary voyages, Life on other planets, Mass media and technology, Science fiction, Science fiction, American, Space sciences, Space ships, Star Trek fiction, Star trek (Television program), Technology, Virus diseases of plants, Technological forecasting, Interviews, Scientists, Popular works, Future, The, in popular culture, Large type books, collectionID:STshatner, Fiction, science fiction, space opera, Kirk, james t. (fictitious character), fiction, Spock (fictitious character), fiction, Mccoy, leonard (fictitious character), fiction, Scott, montgomery (fictitious character), fiction, Picard, jean-luc (fictitious character), fiction",1999,No page count available,eng,No rating,https://openlibrary.org/works/OL116048W,https://covers.openlibrary.org/b/id/403470-M.jpg
Mathematics in the modern world,Morris Kline,No description available,"Mathematics, Popular works, Mathematik, Mathematiker",No date available,No page count available,No language specified,No rating,https://openlibrary.org/works/OL17975736W,https://covers.openlibrary.org/b/id/9544892-M.jpg
The philosophy of natural history,"Smellie, William",No description available,"Animal behavior, Juvenile and popular literature, Natural history, Popular works, Zoology, Juvenile literature",1790,No page count available,eng,No rating,https://openlibrary.org/works/OL6669992W,https://covers.openlibrary.org/b/id/5868165-M.jpg
Serve to win,Novak Djokovic,No description available,"Gluten-free diet, Health, Popular works, Recipes, Novak Djokovic, Physical education and training, Tennis, biography",2013,No page count available,eng,No rating,https://openlibrary.org/works/OL19967533W,https://covers.openlibrary.org/b/id/10211827-M.jpg
The tastemakers,"Russell Lynes, Russell Lynes",No description available,"Aesthetics, Art, Art and society, Art patronage, Civilization, Popular culture, Social life and customs, United States, Esthétique, Mœurs et coutumes, Civilisation, Obyczaje i zwyczaje, Sztuka i społeczeństwo, Cywilizacja, Interior decoration, history, Art, history, Architecture, history, United states, civilization, 20th century, United states, social life and customs, Art, american, history",1954,No page count available,eng,No rating,https://openlibrary.org/works/OL4484288W,https://covers.openlibrary.org/b/id/7232738-M.jpg
Everybody's guide to small claims court,Ralph E. Warner,Small claims procedures are established by state law.,"Small claims courts, Popular works, States, Trial practice, Actions and defenses, Crime, Law, Nonfiction, Reference, Tribunaux des petites créances, Ouvrages de vulgarisation, Actions et défenses, Procédure relative au procès, LAW, Civil Procedure, Legal Services, POLITICAL SCIENCE, Government, Judicial Branch, Law, popular works, Courts, california, Law, united states, popular works, Law, united states",1980,No page count available,eng,No rating,https://openlibrary.org/works/OL1844960W,https://covers.openlibrary.org/b/id/5156472-M.jpg
This is not the life I ordered,"Deborah C. Stephens, Deborah Collins Stephens, Michealene Cristini Risley, Jackie Speier, Jan Yanehiro",No description available,"Conduct of life, Success, Popular psychology, Motivation, Self-Help, Inspirational, Motivational & Inspirational, Personal Growth - General, Inspiration & Personal Growth",2007,No page count available,eng,No rating,https://openlibrary.org/works/OL16063983W,https://covers.openlibrary.org/b/id/6888463-M.jpg
Your limited liability company,"Anthony Mancuso, Nolo",Congratulations-you've formed a limited liability company (LLC)!,"Private companies, Reference, Nonfiction, Business, Popular works, Small Business - General, Business/Economics, Business & Economics, Legal Reference / Law Profession, United States, BUSINESS & ECONOMICS / Small Business, BUSINESS & ECONOMICS / General, BUSINESS & ECONOMICS / Entrepreneurship, Law, united states, Limited partnership, Private companies -- United States -- Popular works",1999,No page count available,eng,No rating,https://openlibrary.org/works/OL103552W,https://covers.openlibrary.org/b/id/1772750-M.jpg
A Place of My Own,Michael Pollan,"A room of one's own: Is there anybody who hasn't at one time or another wished for such a place, hasn't turned those soft words over until they'd assumed a habitable shape?","Popular works, Huts, Space and time, Design and construction, Biography & Autobiography, Nonfiction, Building, wooden, Carpentry, Do-it-yourself work",1997,No page count available,eng,No rating,https://openlibrary.org/works/OL3296486W,https://covers.openlibrary.org/b/id/417552-M.jpg
The Noble Art Of Seducing Women,Kezia Noble,No description available,"Man-woman relationships, Sexual attraction, FAMILY & RELATIONSHIPS, Love & Romance, POLITICAL SCIENCE, Public Policy, Cultural Policy, SOCIAL SCIENCE, Anthropology, Cultural, Popular Culture",2012,No page count available,eng,No rating,https://openlibrary.org/works/OL17456189W,https://covers.openlibrary.org/b/id/7614593-M.jpg
Ghostgirl,Tonya Hurley,No description available,"Coma, Death, Fiction, Friendship, Future life, Ghosts, High schools, Juvenile fiction, Popularity, Schools, Sisters, Teenage girls, Young adult fiction, Ghost stories, Children's fiction, Sisters, fiction, Future life, fiction, Death, fiction, Friendship, fiction, Ghosts, fiction, Schools, fiction, Popularity, fiction, nyt:chapter-books=2008-09-21, New York Times bestseller",2008,No page count available,eng,No rating,https://openlibrary.org/works/OL9395012W,https://covers.openlibrary.org/b/id/2379213-M.jpg
The Particle at the End of the Universe,Sean M. Carroll,No description available,"Higgs bosons, standard model, nuclear physics, discoveries in science, science, atoms, particles, mass, spin, Nobel Prize, Particles (nuclear physics), Bosons, Popular science, Physics",2012,No page count available,"eng, spa, ita",No rating,https://openlibrary.org/works/OL16803831W,https://covers.openlibrary.org/b/id/11605934-M.jpg
Bipolar disorder for dummies,Candida Fink,No description available,"Mental Depression, Manic-depressive illness, Popular works, Treatment, Affective disorders",2007,No page count available,eng,No rating,https://openlibrary.org/works/OL20013536W,https://covers.openlibrary.org/b/id/12644891-M.jpg
La ley del amour,Laura Esquivel,No description available,"Fiction, Reincarnation, Time travel, Spanish language materials, Reencarnación, Viajes a través del tiempo, Ficción, Novela, Viaje a través del tiempo, México (México), Mexico city (mexico), fiction, Mexico, fiction, Jews, fiction, Mothers and daughters, fiction, Fiction, general, Popular music",1995,No page count available,"por, spa, eng, ger, gre",No rating,https://openlibrary.org/works/OL953154W,https://covers.openlibrary.org/b/id/323048-M.jpg
The science of life,"H. G. Wells, Julian Huxley, G. P. Wells",No description available,"Biology, Popular works, Life (Biology)",1929,No page count available,eng,No rating,https://openlibrary.org/works/OL52232W,https://covers.openlibrary.org/b/id/6560472-M.jpg
The amateur astronomer,Patrick Moore,No description available,"Observers' manuals, Astronomy, Popular works",1957,No page count available,eng,No rating,https://openlibrary.org/works/OL47490W,https://covers.openlibrary.org/b/id/9964308-M.jpg
Atom,Isaac Asimov,"Suppose you had a large heap of small, smooth pebbles-thousand of them.","Science, Popular works, Miscellanea, Atoms, Nuclear physics, Electromagnetism, Electromagetism, Nuclear physics, popular works",1991,No page count available,eng,No rating,https://openlibrary.org/works/OL46342W,https://covers.openlibrary.org/b/id/7897293-M.jpg
City of Dreadful Delight,Judith R. Walkowitz,No description available,"History, Popular culture, Prostitution, Sex role, Moral conditions, Sex crimes, Feminism, England, True Crime, Sex crimes, great britain, Popular culture, great britain, Great britain, moral conditions, Women, Sex Offenses, Sex Factors, Sex Work",1992,No page count available,eng,No rating,https://openlibrary.org/works/OL4125481W,https://covers.openlibrary.org/b/id/143464-M.jpg
The honest truth about dishonesty,Dan Ariely,No description available,"HISTORY / Social History, Truthfulness and falsehood, Honesty, BUSINESS & ECONOMICS / General, Human behavior, Self-actualization (psychology), Behavior, Deception, Ethis, Verhaltensökonomie, Täuschung, Selbsttäuschung, Popular Works, Ethics, Business & economics / general, History / social history, Bj1533.h7 a75 2012, Bf 637.d42 a698h 2012, 177/.3, Bus000000 his054000",2012,No page count available,eng,No rating,https://openlibrary.org/works/OL16626995W,https://covers.openlibrary.org/b/id/12489545-M.jpg
Dr. Bernstein's diabetes solution,Richard K. Bernstein,No description available,"Blood sugar monitoring, Popular works, Diabetes, Blood Glucose, Popular Works, Diabetes Mellitus, Blood sugar",1998,No page count available,eng,No rating,https://openlibrary.org/works/OL15991561W,https://covers.openlibrary.org/b/id/7931436-M.jpg
"Jake, Reinvented",Gordon Korman,No description available,"Conduct of life, Social acceptance, Juvenile fiction, Popularity, Fiction, Self-perception, Écoles secondaires, Gatsby, High schools, Peer pressure, Romans, nouvelles, etc. pour la jeunesse, Popularité, Pression des pairs, Schools, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Children's fiction, Humorous stories, Football, fiction, Schools, fiction, Self-perception, fiction, Peer pressure, fiction, Conduct of life, fiction",2003,No page count available,eng,No rating,https://openlibrary.org/works/OL109539W,https://covers.openlibrary.org/b/id/544657-M.jpg
Mind over mood,Dennis Greenberger,No description available,"Popular works, Treatment, Cognitive therapy, Affective disorders",2016,No page count available,No language specified,No rating,https://openlibrary.org/works/OL17341162W,https://covers.openlibrary.org/b/id/7419817-M.jpg
Solve your child's sleep problems,"Richard Ferber, Ferber, Richard M.D.",The most frequent calls I receive at the Center for Pediatric Sleep Disorders at Children's Hospital Boston are from parents whose children are sleeping poorly.,"Sleep disorders in children, Sleep Disorders, Infant, Sleep, Child, Popular works, Children, Child care & upbringing, Parenting - General, Child Psychology, Family & Relationships, Diet / Health / Fitness, Family/Marriage, Health - General, Family & Relationships / Child Care, Parenting - Child Rearing, Children, sleep, Sleep disorders, popular works, Parenting",1985,No page count available,eng,No rating,https://openlibrary.org/works/OL120133W,https://covers.openlibrary.org/b/id/4193683-M.jpg
Revelation of childbirth,"Grantly Dick-Read, Read Grantly Dick",Before we embark upon this rather hazardous voyage - the description of a new approach to obstetrics - it may be well to outline briefly certain facts relating to childbirth during the later stages of civilisation.,"Psychological aspects of Childbirth, Natural childbirth, Obstetric Labor, Obstetrics, Psychological aspects, Personal narratives, Childbirth, Popular works, Psychology, Labor (obstetrics), Natural Childbirth",1943,No page count available,eng,No rating,https://openlibrary.org/works/OL5609597W,https://covers.openlibrary.org/b/id/4233192-M.jpg
Royal wedding disaster,Meg Cabot,No description available,"Families, Diaries, Middle schools, Princesses, Schools, Fiction, Popular works, Candidiasis, Candida albicans, Juvenile fiction, Family, Children's fiction, Princesses, fiction, Marriage, fiction",2016,No page count available,eng,No rating,https://openlibrary.org/works/OL20026987W,https://covers.openlibrary.org/b/id/8973590-M.jpg
